Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract,FullTextURL,RelatedURL
2,"S Koirala","Comparison of Architecture patterns MVP (SC), MVP (PV), PM, MVVM and MVC",2010,"","","","https://scholar.google.com/scholar?cites=15283675256572022328&as_sdt=2005&sciodt=2007&hl=en",121,"2023-02-26 07:52:24","CITATION","","","",,,,,2,0.15,2,1,13,"","","https://scholar.google.com/scholar?q=related:OA5nYquFGtQJ:scholar.google.com/&scioq=intitle:mvvm&hl=en&as_sdt=2007"
2,"J Jurisic","Architecting Android with Data Binding and MVVM in mind",,"Medium","","","https://scholar.google.com/scholar?cites=3391703922703642239&as_sdt=2005&sciodt=2007&hl=en",122,"2023-02-26 07:52:24","CITATION","","","",,,,,2,0.00,2,1,,"","","https://scholar.google.com/scholar?q=related:f64MaL_AES8J:scholar.google.com/&scioq=intitle:mvvm&hl=en&as_sdt=2007"
2,"V IVANOV","Going with MVVM on Android via Data Binding",2015,"Cases. azoft. com","","","https://scholar.google.com/scholar?cites=14427450548306562400&as_sdt=2005&sciodt=2007&hl=en",123,"2023-02-26 07:52:24","CITATION","","","",,,,,2,0.25,2,1,8,"","","https://scholar.google.com/scholar?q=related:YM1TctWZOMgJ:scholar.google.com/&scioq=intitle:mvvm&hl=en&as_sdt=2007"
2,"D Cheng, S Shuhui","Front-end application of mvvm design pattern",2019,"Computer knowledge and technology","","","https://scholar.google.com/scholar?cites=5024013231802578236&as_sdt=2005&sciodt=2007&hl=en",124,"2023-02-26 07:52:24","CITATION","","","",,,,,2,0.50,1,2,4,"","","https://scholar.google.com/scholar?q=related:PHV0fGrhuEUJ:scholar.google.com/&scioq=intitle:mvvm&hl=en&as_sdt=2007"
2,"A Kay","Ext js 5: Mvc, mvvm and more",2014,"","","","https://scholar.google.com/scholar?cites=9905303547355708634&as_sdt=2005&sciodt=2007&hl=en",125,"2023-02-26 07:52:24","CITATION","","","",,,,,2,0.22,2,1,9,"","","https://scholar.google.com/scholar?q=related:2ryNhBi1dokJ:scholar.google.com/&scioq=intitle:mvvm&hl=en&as_sdt=2007"
2,"J Joel","MVVM vs MVP vs MVC: The differences explained",2011,"","","","https://scholar.google.com/scholar?cites=2462803013478700438&as_sdt=2005&sciodt=2007&hl=en",126,"2023-02-26 07:52:24","CITATION","","","",,,,,2,0.17,2,1,12,"","","https://scholar.google.com/scholar?q=related:ltUo0kqiLSIJ:scholar.google.com/&scioq=intitle:mvvm&hl=en&as_sdt=2007"
2,"Z Krzysztof","Good iOS Application Architecture: MVVM vs",2017,"MVC vs. VIPER, May","","","https://scholar.google.com/scholar?cites=2473552238898821717&as_sdt=2005&sciodt=2007&hl=en",127,"2023-02-26 07:52:24","CITATION","","","",,,,,2,0.33,2,1,6,"","","https://scholar.google.com/scholar?q=related:Vbrv5KfSUyIJ:scholar.google.com/&scioq=intitle:mvvm&hl=en&as_sdt=2007"
2,"HQ WANG, ZY ZHU","Research on Web Development Based on the MVVM [J]",2019,"Journal of Heze University","","","https://scholar.google.com/scholar?cites=1304657545136003273&as_sdt=2005&sciodt=2007&hl=en",128,"2023-02-26 07:52:24","CITATION","","","",,,,,2,0.50,1,2,4,"","","https://scholar.google.com/scholar?q=related:yVhd-x8TGxIJ:scholar.google.com/&scioq=intitle:mvvm&hl=en&as_sdt=2007"
2,"V Dajbych","MVVM: Model-View-ViewModel. dajbych. net",2009,"","Online","","https://scholar.google.com/scholar?cites=11018213023624929908&as_sdt=2005&sciodt=2007&hl=en",129,"2023-02-26 07:52:24","CITATION","","","",,,,,2,0.14,2,1,14,"","","https://scholar.google.com/scholar?q=related:dCK_NF6O6JgJ:scholar.google.com/&scioq=intitle:mvvm&hl=en&as_sdt=2007"
2,"P Patterns","MVC, MVP, PM, MVVM",2012,"Manoj Jaggavarapu [online]","","","https://scholar.google.com/scholar?cites=17087950000262043366&as_sdt=2005&sciodt=2007&hl=en",131,"2023-02-26 07:52:24","CITATION","","","",,,,,2,0.18,2,1,11,"","","https://scholar.google.com/scholar?q=related:5lZBSf2XJO0J:scholar.google.com/&scioq=intitle:mvvm&hl=en&as_sdt=2007"
2,"R Mishra","MVVM (Model-View-ViewModel) Architecture Pattern in Android",2021,"Preuzeto","","","https://scholar.google.com/scholar?cites=3001283484965668202&as_sdt=2005&sciodt=2007&hl=en",134,"2023-02-26 07:52:24","CITATION","","","",,,,,2,1.00,2,1,2,"","","https://scholar.google.com/scholar?q=related:agWgl22zpikJ:scholar.google.com/&scioq=intitle:mvvm&hl=en&as_sdt=2007"
2,"A Harbade","iOS design patterns-Part 1 (MVC, MVP, MVVM)",2017,"Dostopno na: https://medium. com/swlh/ios-design …","","","https://scholar.google.com/scholar?cites=3298519189060630880&as_sdt=2005&sciodt=2007&hl=en",136,"2023-02-26 07:52:24","CITATION","","","",,,,,2,0.33,2,1,6,"","","https://scholar.google.com/scholar?q=related:YLnE5Lmxxi0J:scholar.google.com/&scioq=intitle:mvvm&hl=en&as_sdt=2007"
2,"F NUNES","Android MVC x MVP x MVVM qual Pattern utilizar—Parte 1. 2017",2019,"","","","https://scholar.google.com/scholar?cites=15938595340220797691&as_sdt=2005&sciodt=2007&hl=en",307,"2023-02-26 07:52:24","CITATION","","","",,,,,2,0.50,2,1,4,"","","https://scholar.google.com/scholar?q=related:-5KOAAREMd0J:scholar.google.com/&scioq=intitle:mvvm&hl=en&as_sdt=2007"
2,"L Bugnion","MVVM-IOC Containers and MVVM",2013,"","Februar","","https://scholar.google.com/scholar?cites=754757012877437007&as_sdt=2005&sciodt=2007&hl=en",308,"2023-02-26 07:52:24","CITATION","","","",,,,,2,0.20,2,1,10,"","","https://scholar.google.com/scholar?q=related:T2hLHIFveQoJ:scholar.google.com/&scioq=intitle:mvvm&hl=en&as_sdt=2007"
2,"DC Lee, KM Seo, HM Park, BS Kim","Simulation testing of maritime cyber-physical systems: application of model-view-viewmodel",2022,"Complexity","hindawi.com","https://www.hindawi.com/journals/complexity/2022/1742772/","https://scholar.google.com/scholar?cites=639826783521018359&as_sdt=2005&sciodt=2007&hl=en",2,"2023-02-26 08:01:38","HTML","","","",,,,,2,2.00,1,4,1,"From the perspective of the system of systems development, system-level functional testing is required for designing subsystems. This study utilizes modeling and simulation techniques …","https://www.hindawi.com/journals/complexity/2022/1742772/","https://scholar.google.com/scholar?q=related:9xGN1REf4QgJ:scholar.google.com/&scioq=intitle:viewmodel&hl=en&as_sdt=2007"
2,"J Gossman","Tales from the Smart Client: Introduction to Model/View/ViewModel pattern for building WPF apps",2005,"","","","https://scholar.google.com/scholar?cites=11938974872948134984&as_sdt=2005&sciodt=2007&hl=en",48,"2023-02-26 08:01:38","CITATION","","","",,,,,2,0.11,2,1,18,"","","https://scholar.google.com/scholar?q=related:SFRjPGTCr6UJ:scholar.google.com/&scioq=intitle:viewmodel&hl=en&as_sdt=2007"
2,"S Josh","WPF Apps with the Model-View-ViewModel Design Pattern",2009,"MSDN magazine","","","https://scholar.google.com/scholar?cites=16954982719670485706&as_sdt=2005&sciodt=2007&hl=en",54,"2023-02-26 08:01:38","CITATION","","","",,,,,2,0.14,2,1,14,"","","https://scholar.google.com/scholar?q=related:yoLYwvMyTOsJ:scholar.google.com/&scioq=intitle:viewmodel&hl=en&as_sdt=2007"
2,"Nian Li, Bo Zhang","The Research on Single Page Application Front-end development Based on Vue",2021,"","","","",105,"2023-02-26 08:28:03","","10.1088/1742-6596/1883/1/012030","","",,,,,2,1.00,1,2,2,"‘Vuejs’ is a popular front-end framework, which uses MVVM (Model View View-Model) design pattern to support data-driven and component-based development. This paper discusses the basic working principle and development mode of Vue, and on this basis, uses SPA (Single Page Application) to design and implement a mobile mall front-end page based on Vue. This research fully demonstrates the advantages of front-end and back-end separation technology in Web development, and provides a powerful front-end support for full stack development.","",""
2,"John H. Adams","Learning Kendo UI Web Development",2013,"","","","",229,"2023-02-26 08:28:03","","","","",,,,,2,0.20,2,1,10,"An easy-to-follow practical tutorial to add exciting features to your web pages without being a JavaScript expert with this book and ebook Overview Learn from clear and specific examples on how to utilize the full range of the Kendo UI tool set for the web Add powerful tools to your website supported by a familiar and trusted name in innovative technology Learn how to add amazing features with clear examples and make your website more interactive without being a JavaScript expert In Detail Creating useful and attractive web sites for todays audiences requires more JavaScript programming than ever before. JavaScript, however, isnt easy and staying up to date with recent trends makes it even harder. You need a way to integrate the latest technology into your web site without having to start from the beginning. ""Learning Kendo UI Web Development"" shows you how to add the latest web features to your site without doing all of the work yourself. The experts at Telerik have created a fully supported code library that lets you focus on what makes your sites special while letting them focus on how that translates into cutting edge JavaScript code. This book will take you on a survey through Kendo UI for the web from the basic widgets that wrap input fields to the full page scaffolding widgets for setting up your site. Kendo UI for the web is a rich framework of JavaScript widgets and tools that will add immediate value to your web sites. Learn the full spectrum of what Kendo UI has to offer in specialized widgets that gather input from users by displaying calendars, sliders, or date pickers all the way up to widgets that structure your web pages through data-driven models in accordions, tabs, list views, and tree views. ""Learning Kendo UI Web Development"" is the perfect companion for navigating the broad features offered by Telerik in JavaScript web development. What you will learn from this book Leverage data source objects and JavaScript templates with the TabStrip and Grid widgets Guide users in date selection with the Calendar widget Create fast and fluid word wheels with the AutoComplete widget and date selection with the Calendar widget Take advantage of the powerful MVVM JavaScript architectural pattern Take full HTML input from users with a graphical editor Structure your site with the Menu and ListView widgets Build interactive accordions with the PanelBar widget and a fun way to select numbers with the Slider widget Organize your data with the Splitter and TreeView widgets and Customize pop-up windows and file uploads with the Window and Upload widgets Approach A practical tutorial with step-by-step example based approach. Who this book is written for This book is for web developers who want to take advantage of cutting edge JavaScript and HTML 5 web site features, but who dont have the time or the knowledge to write all of that code by hand. The reader should be familiar with basic HTML 5 and JavaScript but does not need to be an expert.","",""
1,"M El Omari, M Erramdani, S Filali","Getting Model of MVVM pattern from UML Models",2017,"","ieomsociety.org","http://ieomsociety.org/ieom2017/papers/366.pdf","https://scholar.google.com/scholar?cites=11498298356036687622&as_sdt=2005&sciodt=2007&hl=en",37,"2023-02-26 07:52:24","PDF","","","",,,,,1,0.17,0,3,6,"All scientific research are aimed at studying how to describe and achieve what is best. One of the main problems is how to develop existing models to create other new, more complex. …","http://ieomsociety.org/ieom2017/papers/366.pdf","https://scholar.google.com/scholar?q=related:BlcGKW8pkp8J:scholar.google.com/&scioq=intitle:mvvm&hl=en&as_sdt=2007"
1,"M Diao, D Zhao, T Xue, W Li…","A highly automatic petrogeochemistry diagram plotting and analysis system based on MVVM",2018,"DEStech Transactions on …","scholar.archive.org","https://scholar.archive.org/work/dnghundzjfea5dbyxyuqjiy6wu/access/wayback/http://dpi-proceedings.com/index.php/dtcse/article/download/24498/24130","https://scholar.google.com/scholar?cites=4018848224367657063&as_sdt=2005&sciodt=2007&hl=en",38,"2023-02-26 07:52:24","PDF","","","",,,,,1,0.20,0,5,5,"A new software, GeoDrop based on the Petrogeochemistry experts’s practical working methods, is developed to implement Petrogeochemistry diagrams’ plotting and analysis …","https://scholar.archive.org/work/dnghundzjfea5dbyxyuqjiy6wu/access/wayback/http://dpi-proceedings.com/index.php/dtcse/article/download/24498/24130","https://scholar.google.com/scholar?q=related:Z8Ck0yrRxTcJ:scholar.google.com/&scioq=intitle:mvvm&hl=en&as_sdt=2007"
1,"KN Luong Nguyen","Application of Protocol-Oriented MVVM Architecture in iOS Development",2017,"","theseus.fi","https://www.theseus.fi/handle/10024/129037","https://scholar.google.com/scholar?cites=10714691182654003652&as_sdt=2005&sciodt=2007&hl=en",39,"2023-02-26 07:52:24","","","","",,,,,1,0.17,1,1,6,"… The use of POP MVVM in this project is purely out of my interest in learning, thus not … Especially in the case of inexperienced developers, POP MVVM should be considered an advanced …","https://www.theseus.fi/bitstream/handle/10024/129037/Nguyen_Luong.pdf?sequence=1","https://scholar.google.com/scholar?q=related:xBkanNw6spQJ:scholar.google.com/&scioq=intitle:mvvm&hl=en&as_sdt=2007"
1,"JS Knockout","Helping you build dynamic JavaScript UIs with MVVM and ASP .NET (2011, Mar 23,).[Video/DVD] Las Vegas",,"Nevada: MIX11","","","https://scholar.google.com/scholar?cites=15320499558754531104&as_sdt=2005&sciodt=2007&hl=en",139,"2023-02-26 07:52:24","CITATION","","","",,,,,1,0.00,1,1,,"","","https://scholar.google.com/scholar?q=related:ILcXXS1ZndQJ:scholar.google.com/&scioq=intitle:mvvm&hl=en&as_sdt=2007"
1,"S KHORSHIDNIA","MVVM (Model-View-ViewModel) Pattern For Windows Form Applications, using C#",,"Codeproject. com","","","https://scholar.google.com/scholar?cites=5170973737550859402&as_sdt=2005&sciodt=2007&hl=en",140,"2023-02-26 07:52:24","CITATION","","","",,,,,1,0.00,1,1,,"","","https://scholar.google.com/scholar?q=related:isyXoTf9wkcJ:scholar.google.com/&scioq=intitle:mvvm&hl=en&as_sdt=2007"
1,"D KERR","Commands in MVVM",2012,"Code project [online]","","","https://scholar.google.com/scholar?cites=9321197007134622929&as_sdt=2005&sciodt=2007&hl=en",141,"2023-02-26 07:52:24","CITATION","","","",,,,,1,0.09,1,1,11,"","","https://scholar.google.com/scholar?q=related:0YSxy0qLW4EJ:scholar.google.com/&scioq=intitle:mvvm&hl=en&as_sdt=2007"
1,"P Capek, E Kral, R Senkerik","ViewModel visualization tool",2016,"2016 International Conference …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/7881574/","https://scholar.google.com/scholar?cites=10917824007899294254&as_sdt=2005&sciodt=2007&hl=en",14,"2023-02-26 08:01:38","","","","",,,,,1,0.14,0,3,7,"This article proposes a tool for generating a universal view for ViewModel from Model-View-ViewModel software architectural pattern. In software development processes, it sometimes …","","https://scholar.google.com/scholar?q=related:LqoRDxfng5cJ:scholar.google.com/&scioq=intitle:viewmodel&hl=en&as_sdt=2007"
1,"T Hagos, T Hagos","Lifecycle, ViewModel, LiveData, and Room",2019,"Android Studio IDE Quick Reference: A Pocket Guide …","Springer","https://link.springer.com/chapter/10.1007/978-1-4842-4953-6_11","https://scholar.google.com/scholar?cites=12120142067831351299&as_sdt=2005&sciodt=2007&hl=en",18,"2023-02-26 08:01:38","","10.1007/978-1-4842-4953-6_11","","",,,,,1,0.25,1,2,4,"… This is a good case for using the ViewModel library so that the UI data can survive the destruction and recreation of the Activity class. You only need to do three things to implement …","","https://scholar.google.com/scholar?q=related:Ayhb1P5kM6gJ:scholar.google.com/&scioq=intitle:viewmodel&hl=en&as_sdt=2007"
1,"S Wildermuth","Model-View-ViewModel In Silverlight 2 Apps",2009,"MSDN magazine","cgtweb1.tech.purdue.edu","http://cgtweb1.tech.purdue.edu/courses/cgt456/Private/Readings/Silverlight07.pdf","https://scholar.google.com/scholar?cites=12170688973399910559&as_sdt=2005&sciodt=2007&hl=en",19,"2023-02-26 08:01:38","PDF","","","",,,,,1,0.07,1,1,14,"… Layering Silverlight 2 applications is straightforward using the Model-View-ViewModel pattern that we happily borrow from our WPF brethren. Furthermore, using this layering approach …","http://cgtweb1.tech.purdue.edu/courses/cgt456/Private/Readings/Silverlight07.pdf","https://scholar.google.com/scholar?q=related:n-hDYyP55qgJ:scholar.google.com/&scioq=intitle:viewmodel&hl=en&as_sdt=2007"
1,"UI Separate","app logic using the Model-View-ViewModel pattern [online]. c2015 [cit. 2014-10-05]",,"Dostupný na: https://msdn. microsoft. com/en-us/library …","","","https://scholar.google.com/scholar?cites=13423895889294650421&as_sdt=2005&sciodt=2007&hl=en",63,"2023-02-26 08:01:38","CITATION","","","",,,,,1,0.00,1,1,,"","","https://scholar.google.com/scholar?q=related:New7PzBCS7oJ:scholar.google.com/&scioq=intitle:viewmodel&hl=en&as_sdt=2007"
1,"B Kratochvil","The Model-View-Presenter-ViewModel Design Pattern for WPF",2011,"MSDN Magazine-Louisville","","","https://scholar.google.com/scholar?cites=2427743667554442384&as_sdt=2005&sciodt=2007&hl=en",65,"2023-02-26 08:01:38","CITATION","","","",,,,,1,0.08,1,1,12,"","","https://scholar.google.com/scholar?q=related:kFxJvgAUsSEJ:scholar.google.com/&scioq=intitle:viewmodel&hl=en&as_sdt=2007"
1,"P Späth, P Späth","About MVC: model, view, controller",2021,"Beginning Java MVC 1.0: Model View Controller …","Springer","https://link.springer.com/chapter/10.1007/978-1-4842-6280-1_1","https://scholar.google.com/scholar?cites=9924333541630328523&as_sdt=2005&sciodt=2007&hl=en",275,"2023-02-26 08:06:35","","10.1007/978-1-4842-6280-1_1","","",,,,,1,0.50,1,2,2,"… MVVM (Model-View-View-Model). In MVVM, some automatism is introduced, which translates model values to view elements and vice versa. …","","https://scholar.google.com/scholar?q=related:y75eVcZQuokJ:scholar.google.com/&scioq=intitle:%22view+model%22&hl=en&as_sdt=2007"
1,"G Baillie, D Allan, B Armour, R Milne…","Performance Analysis of a Model-View-DynamicViewModel Design Pattern",2011,"Proceedings on the …","researchgate.net","https://www.researchgate.net/profile/Thomas-Connolly-7/publication/228457494_Performance_Analysis_of_a_Model-View-DynamicViewModel_Design_Pattern/links/0912f507da5509c633000000/Performance-Analysis-of-a-Model-View-DynamicViewModel-Design-Pattern.pdf","https://scholar.google.com/scholar?cites=373083863500528651&as_sdt=2005&sciodt=2007&hl=en",347,"2023-02-26 08:06:35","PDF","","","",,,,,1,0.08,0,5,12,"… The MVDVM architecture is an MVC-based architecture that is heavily influenced by the MVVM (Model View ViewModel) architecture, as Figure 3 shows. It contains a set of view-…","https://www.researchgate.net/profile/Thomas-Connolly-7/publication/228457494_Performance_Analysis_of_a_Model-View-DynamicViewModel_Design_Pattern/links/0912f507da5509c633000000/Performance-Analysis-of-a-Model-View-DynamicViewModel-Design-Pattern.pdf","https://scholar.google.com/scholar?q=related:CxxhE8x1LQUJ:scholar.google.com/&scioq=intitle:%22view+model%22&hl=en&as_sdt=2007"
1,"K Chauhan, S Kumar, D Sethia…","Performance Analysis of Kotlin Coroutines on Android in a Model-View-Intent Architecture pattern",2021,"2021 2nd International …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/9456197/","https://scholar.google.com/scholar?cites=7547002161153434125&as_sdt=2005&sciodt=2007&hl=en",377,"2023-02-26 08:06:35","","","","",,,,,1,0.50,0,4,2,"… In MvRx’s Intent processing algorithm, whenever the ViewModel submits a new action/reducer to the State Store, the State Store adds it to a queue backed by a synchronised LinkedList …","","https://scholar.google.com/scholar?q=related:DeKn1npWvGgJ:scholar.google.com/&scioq=intitle:%22view+model%22&hl=en&as_sdt=2007"
1,"Zhang Qiang","Service-oriented Computing Model for SaaS with Extended MVVM Pattern",2010,"","","","",84,"2023-02-26 08:28:03","","","","",,,,,1,0.08,1,1,13,"Since resource service is provided for requirement in SaaS system, platform is overloaded by processing mass data. It extends standard MVVM pattern, and increases processing module on Web, and deploys Service-Oriented Computing environment in the module. In this paper, SOC model is designed to be used for logical processing of quality assessment of resource service. This model makes users utilize Cloud Computing service by means of Web and contributes to Cloud Computing platform. Preliminary experiments reveal that, by using this model, processing pressure of SaaS platform providing resource service is reduced effectively. At one time, service quality is improved and systemic extendibility is enhanced.","",""
1,"Chaima Chekhaba, Hocine Rebatchi, Ghizlane El-Boussaidi, Naouel Moha, Sègla Kpodjedo","Coach: classification-based architectural patterns detection in Android apps",2021,"","","","",107,"2023-02-26 08:28:03","","10.1145/3412841.3442018","","",,,,,1,0.50,0,5,2,"Mobile applications (apps) have become a key feature of modern life, and as such, are expected to be high-quality software products. App developers thus have to consider and apply best practices and design recommendations such as architectural patterns. One of these patterns is the popular MVC (Model View Controller) and its variants: MVP (Model View Presenter) and MVVM (Model View ViewModel). However, there is no common or established strategy that developers can follow when implementing these patterns in their apps. In this context, analyzing existing mobile apps and identifying their implementations of the MVC pattern variants becomes important to understand the current practices in mobile apps. In this paper, we present a classification-based approach to identify MVC-based patterns in Android apps. We provide a dataset of 69 Android apps manually annotated with the applied MVC-based pattern. We validate our approach on 265 open-source Android apps and show that it outperforms the only existing pattern detection tool for all the MVC-based variants.","",""
1,"Graeme Baillie, Brian Armour, Dave Allan, R. Milne, Thomas M. Connolly, R. Beeby","A Model-View-DynamicViewModel and its Performance in a Web-based Component Architecture",2011,"","","","",204,"2023-02-26 08:28:03","","","","",,,,,1,0.08,0,6,12,"The implementation of an appropriate software architecture is crucial in achieving the optimum performance from a system. Web-based applications are becoming increasingly popular in replacing previous Windows-based applications. This has lead to a growth in new technologies and architectures to cope with the new workload and performance demands that web-based applications can require. This paper will look at a current software company that provides process-heavy web-based application systems providing grant management services to medical and academic research. The purpose of this paper is to analyze the performance of their existing Web Forms based management system against newly developed dynamic component-based architecture using a variant of the Model View Controller (MVC) and Model-View-ViewModel (MVVM) patterns, which we have termed MVDVM (Model-View-DynamicView Model). Accurate and meaningful results will demonstrate how applications can now benefit from this approach.","",""
1,"Mohamed Sultan","Angular and the Trending Frameworks of Mobile and Web-based Platform Technologies: A Comparative Analysis",2018,"","","","",221,"2023-02-26 08:28:03","","10.14569/SPECIALISSUE.2018.0901128","","",,,,,1,0.20,1,1,5,"Recently, numerous new mobile and web-based application frameworks have been released and adopted in both communities of software development industry and research. For example, there are currently the KnockoutJS, BackboneJS and ReactJS frameworks competing together with the different (entirely different) versions of ‘Angular’ frameworks. While some of these new frameworks are more popular than others, some are specialised in certain types of applications, and others have spe-cific advanced features or outstanding capabilities that set them above others. Moreover, with the increase usage and demand of mobile applications, the need for cross-platform frameworks has significantly increased as well. In this paper, we discuss the different criteria which identifies the strengths and weaknesses of using each framework in developing mobile and web-applications. We highlight and discuss 12 different features of latest application frameworks as ‘points of comparison’. Then we compare 5 of the trending frameworks (KnockoutJS, BackboneJS, AngularJS, React and Angular2) in a thorough analysis based on our earlier defined points of comparisons i.e. features. Finally, we focus more deeply on the newly released Angular2 framework showing the eminent capabilities and values added over different trending frameworks and over its own earlier versions. Overall, our comparative analysis results in a few interesting findings regarding different current frameworks, leaving us to believe that a new generation might soon emerge from the exponential path of MVC, MV*/MVW and MVVM.","",""
1,"B. James, Lori Lalonde","Pro XAML with C#: From Design to Deployment on WPF, Windows Store, and Windows Phone",2015,"","","","",231,"2023-02-26 08:28:03","","","","",,,,,1,0.13,1,2,8,"Packed with real, usable code and expert insights, Pro XAML with C# shows you how to design and build compelling enterprise applications on WPF, Windows Store, or Windows Phone, or any combination of the three. In Part I, authors Buddy James and Lori Lalonde introduce you to XAML and reveal proven techniques for developing successful line-of-business applications. Youll also find out about some of the conflicting needs and interests that you might encounter as an enterprise XAML developer. Part II begins to lay the groundwork to help you properly architect your application, providing you with a deeper understanding of domain-driven design and the Model-View-View Model design pattern. You will also learn about proper exception handling and logging techniques, and how to cover your code with unit tests to reduce bugs and validate your design. Part III explores implementation and deployment details for each of Microsofts XAML UIs, along with advice on deploying and maintaining your application across different devices using version control repositories and continuous integration. Pro XAML with C# is for intermediate to experienced developers. Readers should have experience working with C# and at least one XAML-based technology (WPF, Silverlight, Windows Store, or Windows Phone). What youll learn Analyze a business problem and develop a solution within the sometimes conflicting interests of a real business team Use domain driven design to get maximum business value from your development efforts Develop applications in Visual Studio making best use of its integrated design and development views Implement the popular MVVM design pattern to decouple your user interface from your core domain logic Cover your code with unit tests to reduce bugs and validate your design Deploy and maintain your application across different devices Who this book is for Pro XAML with C# is for intermediate to experienced .NET developers. Readers should have experience working with C# and at least one XAML-based technology (WPF, Silverlight, Windows Store or Windows Phone).","",""
1,"Nishanth Nair, Ragini Kumbhat Bhandari","Building Mobile Applications Using Kendo UI Mobile and ASP.NET Web API",2013,"","","","",238,"2023-02-26 08:28:03","","","","",,,,,1,0.10,1,2,10,"Get started with Kendo UI Mobile and learn how to integrate it with HTTP-based services built using ASP.NET Web API Overview Learn the basics of developing mobile applications using HTML5 and create an end-to-end mobile application from scratch Discover all about Kendo UI Mobile, ASP .NET Web API, and how to integrate them Understand how to organize your JavaScript code to achieve extensibility and maintainability Get your hands dirty in a jiffy with 50+ jsFiddle examples In Detail With the world becoming more mobile, there is a growing need for mobile websites and applications. Building these from scratch is not a simple process. Kendo UI Mobile makes building websites and applications easier than ever before. Build applications for phones and tablets in no time at all and provide your user with a native look and feel. Building Mobile Applications Using Kendo UI Mobile and ASP.NET Web API helps you to understand the concept of building mobile applications using HTML5 based frameworks, specifically Kendo UI Mobile. It teaches you in a simple step-by-step manner how to create a service backend layer using ASP.NET Web API and how to integrate it with your front end mobile application, which is the missing piece of the puzzle for most developers who are new to mobile applications development. Learn everything from the basics of HTML5 to design and development of a mobile application using Kendo UI Mobile and ASP.NET Web API. Integrate them in the right way using extensible and maintainable JavaScript code. Starting with the basics of the Kendo UI platform, learn how to build a real world mobile application from scratch. You will explore the Kendo UI framework elements and integrate the sample mobile application with the ASP.NET Web API service. One of the most important things that you will learn from this book is how to organize your code using the JavaScript Revealing Module Pattern. You will also take a journey through Kendo UI Mobile widgets with lots of code samples hosted in jsFiddle. At the end of this book, you will complete the integration of the sample application and master fixing real world problems utilizing your newly acquired professional techniques that will save you time and effort. Building Mobile Applications Using Kendo UI Mobile and ASP.NET Web API will help you improve your mobile application development skills using hands-on examples, and will help you address the common problems faced by beginners as well as experienced web programmers. What you will learn from this book Learn the concepts behind building mobile applications using HTML5, CSS3, and JavaScript Build HTTP based services using ASP.NET Web API Secure ASP.NET Web API services Build a complete real world Movie Tickets application from scratch Implement HTTP basic authentication Learn about Kendo UI Framework components like templates, MVVM, and DataSource Discover Kendo UI Mobile widgets and customize them using jsFiddle examples Organize your JavaScript code using the Revealing Module Pattern Approach With easy-to-follow, step-by-step and real-life examples, you will be building your own mobile applications in a matter of days using Kendo Mobile UI and ASP.NET Web API.","",""
