Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract,FullTextURL,RelatedURL
11,"M Dabkowska, WS Mokrzycki","A new view model of convex polyhedron with feature dependent view. MGV, 7 (1/2)",1998,"Proc. GKPO","","","https://scholar.google.com/scholar?cites=12893156662360733221&as_sdt=2005&sciodt=2007&hl=en",200,"2023-02-26 08:06:35","CITATION","","","",,,,,11,0.44,6,2,25,"","","https://scholar.google.com/scholar?q=related:JfZ4bayx7bIJ:scholar.google.com/&scioq=intitle:%22view+model%22&hl=en&as_sdt=2007"
25,"C Anderson","The model-view-viewmodel (mvvm) design pattern",2012,"Pro Business Applications with Silverlight 5","Springer","https://link.springer.com/chapter/10.1007/978-1-4302-3501-9_13","https://scholar.google.com/scholar?cites=14519220655234620428&as_sdt=2005&sciodt=2007&hl=en",201,"2023-02-26 08:06:35","","10.1007/978-1-4302-3501-9_13","","",,,,,25,2.27,25,1,11,"… This requires you to take more of a ViewModel-first approach, as opposed to the view-first approach demonstrated so far in this chapter. We’ll compare and contrast these two …","","https://scholar.google.com/scholar?q=related:DBzGgkKifskJ:scholar.google.com/&scioq=intitle:%22view+model%22&hl=en&as_sdt=2007"
3,"SMS Anuar, NFM Azmi, N Maarop, GN Samy…","Preliminary review of model-view-presenter (MVP) and usability design for the development of postgraduate web portal",2017,"… International Journal of …","oiji.utm.my","https://oiji.utm.my/index.php/oiji/article/download/105/77","https://scholar.google.com/scholar?cites=6514804610433828160&as_sdt=2005&sciodt=2007&hl=en",202,"2023-02-26 08:06:35","PDF","","","",,,,,3,0.50,1,5,6,"… to be displayed to the user, and the View-Model is to handle different states of View as illustrated in … View-Model is also the mediator to handle user’s input before calling on the View. …","https://oiji.utm.my/index.php/oiji/article/download/105/77","https://scholar.google.com/scholar?q=related:QEX8uUY8aVoJ:scholar.google.com/&scioq=intitle:%22view+model%22&hl=en&as_sdt=2007"
0,"M Shaw, G Abowd","The 4+ 1 View Model of",,"researchgate.net","","https://www.researchgate.net/profile/Philippe-Kruchten/publication/238381956_A_41_View_Model_of_Software_Architecture/links/570ec85208aee76b9dadff07/A-4-1-View-Model-of-Software-Architecture.pdf","",203,"2023-02-26 08:06:35","PDF","","","",,,,,0,0.00,0,2,,"… The 44- 1 View Model is rather generic: You can use notations and tools other than those we describe, as well as other design methods, especially for the logical and process decom…","https://www.researchgate.net/profile/Philippe-Kruchten/publication/238381956_A_41_View_Model_of_Software_Architecture/links/570ec85208aee76b9dadff07/A-4-1-View-Model-of-Software-Architecture.pdf","https://scholar.google.com/scholar?q=related:BgcQ2NW3GHEJ:scholar.google.com/&scioq=intitle:%22view+model%22&hl=en&as_sdt=2007"
9,"P Kructen","The 4+ 1 View Model of Architecture",1995,"IEEE Software","","","https://scholar.google.com/scholar?cites=2365099745862246183&as_sdt=2005&sciodt=2007&hl=en",204,"2023-02-26 08:06:35","CITATION","","","",,,,,9,0.32,9,1,28,"","","https://scholar.google.com/scholar?q=related:J198IrCF0iAJ:scholar.google.com/&scioq=intitle:%22view+model%22&hl=en&as_sdt=2007"
7,"R Rajugan","A Layered View Model for XML with Conceptual and Logical Extension, and its Applications",2006,"Faculty of IT","","","https://scholar.google.com/scholar?cites=10182062837124571358&as_sdt=2005&sciodt=2007&hl=en",205,"2023-02-26 08:06:35","CITATION","","","",,,,,7,0.41,7,1,17,"","","https://scholar.google.com/scholar?q=related:3iCEFzT0TY0J:scholar.google.com/&scioq=intitle:%22view+model%22&hl=en&as_sdt=2007"
8,"P Kruchten","The 4+ 1 view model of architecture. Software",1995,"IEEE","","","https://scholar.google.com/scholar?cites=18208571339500285889&as_sdt=2005&sciodt=2007&hl=en",206,"2023-02-26 08:06:35","CITATION","","","",,,,,8,0.29,8,1,28,"","","https://scholar.google.com/scholar?q=related:we9F_ijXsfwJ:scholar.google.com/&scioq=intitle:%22view+model%22&hl=en&as_sdt=2007"
4,"G Rasoulifar, G Prudhomme, D Brissaud","Coupling engineering knowledge with product design knowledge by the means of multiple view product model",2012,"Proceedings of the ASME …","hal.science","https://hal.science/hal-00741005/","https://scholar.google.com/scholar?cites=17802031383326265106&as_sdt=2005&sciodt=2007&hl=en",207,"2023-02-26 08:06:35","","","","",,,,,4,0.36,1,3,11,"… The Product/Process multi-view model is a collaborative tool … that Product/Process multi-view model could also be used to … a part of Multi-View model) and the environmental view (which …","https://hal.science/hal-00741005/document","https://scholar.google.com/scholar?q=related:Eo-EUzmFDfcJ:scholar.google.com/&scioq=intitle:%22view+model%22&hl=en&as_sdt=2007"
0,"K Thramboulidis","3+ 1 SysML-view Model",2014,"","academia.edu","https://www.academia.edu/download/70512283/PPU_Case_Study_V1.0_High_Level_Design_Ea20210929-11041-15zpllx.pdf","",208,"2023-02-26 08:06:35","PDF","","","",,,,,0,0.00,0,1,9,"Industrial automation systems (IASs) perform physical and computational processes. The physical processes, which are executed by the physical plant, are monitored and controlled by …","https://www.academia.edu/download/70512283/PPU_Case_Study_V1.0_High_Level_Design_Ea20210929-11041-15zpllx.pdf","https://scholar.google.com/scholar?q=related:98zNukOF5vwJ:scholar.google.com/&scioq=intitle:%22view+model%22&hl=en&as_sdt=2007"
7,"F Rinker, L Waltersdorfer, K Meixner…","Continuous Integration in Multi-view Modeling: A Model Transformation Pipeline Architecture for Production Systems Engineering.",2021,"…","pdfs.semanticscholar.org","https://pdfs.semanticscholar.org/4482/ae4531dcfc0dfc8a5154c5859cc48e62d639.pdf","https://scholar.google.com/scholar?cites=12019222986646630516&as_sdt=2005&sciodt=2007&hl=en",209,"2023-02-26 08:06:35","PDF","","","",,,,,7,3.50,2,4,2,"… In this section, we propose an improved multi-view model transformation workflow compared to the traditional manual process (cf. Section 3). We combine multi-view modeling from …","https://pdfs.semanticscholar.org/4482/ae4531dcfc0dfc8a5154c5859cc48e62d639.pdf","https://scholar.google.com/scholar?q=related:dDBIM6DbzKYJ:scholar.google.com/&scioq=intitle:%22view+model%22&hl=en&as_sdt=2007"
7,"B Kruchten Philippe","The 4+ 1 view model of architecture",1995,"IEEE software","","","https://scholar.google.com/scholar?cites=2603030747150785870&as_sdt=2005&sciodt=2007&hl=en",210,"2023-02-26 08:06:35","CITATION","","","",,,,,7,0.25,7,1,28,"","","https://scholar.google.com/scholar?q=related:Tp1XT6zSHyQJ:scholar.google.com/&scioq=intitle:%22view+model%22&hl=en&as_sdt=2007"
3,"S Soni, P Dhete, S Patil, DB Meshram","Industrial automation using windows presentation foundation &model view view-model pattern",2012,"… Journal of Advanced Research in Computer …","","","https://scholar.google.com/scholar?cites=10733579401330081671&as_sdt=2005&sciodt=2007&hl=en",211,"2023-02-26 08:06:35","CITATION","","","",,,,,3,0.27,1,4,11,"","","https://scholar.google.com/scholar?q=related:h7-6uJhV9ZQJ:scholar.google.com/&scioq=intitle:%22view+model%22&hl=en&as_sdt=2007"
11,"C Betts, TL Ersvaer","Automated creation of model and view code",2011,"US Patent 7,908,598","Google Patents","https://patents.google.com/patent/US7908598B2/en","https://scholar.google.com/scholar?cites=13505833800413365408&as_sdt=2005&sciodt=2007&hl=en",212,"2023-02-26 08:06:35","","","","",,,,,11,0.92,6,2,12,"… The view model may be used to establish a user interface. For example, the view model … relating to user interfaces may program the view model and a programmer who has special …","https://patentimages.storage.googleapis.com/68/94/07/529ca6b31a6c85/US7908598.pdf","https://scholar.google.com/scholar?q=related:oEQa1UhcbrsJ:scholar.google.com/&scioq=intitle:%22view+model%22&hl=en&as_sdt=2007"
8,"L Wu, Y Rao, Y Lan, L Sun, Z Qi","Unified dual-view cognitive model for interpretable claim verification",2021,"arXiv preprint arXiv:2105.09567","arxiv.org","https://arxiv.org/abs/2105.09567","https://scholar.google.com/scholar?cites=1109396711999989624&as_sdt=2005&sciodt=2007&hl=en",213,"2023-02-26 08:06:35","","","","",,,,,8,4.00,2,5,2,"… In this paper, we propose a Dual-view model based on the views of Collective and Individual Cognition (CICD) for interpretable claim verification. For collective cognition, we not only …","https://arxiv.org/pdf/2105.09567","https://scholar.google.com/scholar?q=related:eOe-hW5eZQ8J:scholar.google.com/&scioq=intitle:%22view+model%22&hl=en&as_sdt=2007"
4,"A Ramírez-Noriega, Y Martínez-Ramírez…","A software tool to generate a Model-View-Controller architecture based on the Entity-Relationship Model",2020,"2020 8th …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/9307798/","https://scholar.google.com/scholar?cites=6415067473497013574&as_sdt=2005&sciodt=2007&hl=en",214,"2023-02-26 08:06:35","","","","",,,,,4,1.33,1,3,3,"… Finally, the proposal has a learning section on the controller view model, in this way good … the user can learn and interact about the controller view model. 4) Get Started: Redirect the …","","https://scholar.google.com/scholar?q=related:Rr3z7-DlBlkJ:scholar.google.com/&scioq=intitle:%22view+model%22&hl=en&as_sdt=2007"
0,"XW Li, YH Wu, DL Wen, Y Chen…","Field-view theoretical model of triboelectric nanogenerators based on Laplace's equations",2022,"Applied Physics …","aip.scitation.org","https://aip.scitation.org/doi/abs/10.1063/5.0112927","",215,"2023-02-26 08:06:35","","10.1063/5.0112927","","",,,,,0,0.00,0,5,1,"… Therefore, we propose a field-view model to theoretically analyze the physical mechanism of TENGs, which reveals high efficiency and great accuracy. After the comprehensive study, it …","","https://scholar.google.com/scholar?q=related:VQKD2LxTSCcJ:scholar.google.com/&scioq=intitle:%22view+model%22&hl=en&as_sdt=2007"
5,"P Kruchten","The 4+ 1 View Model of Architecture. pages pp. 42–50",1995,"IEEE Software","","","https://scholar.google.com/scholar?cites=14501280882717360923&as_sdt=2005&sciodt=2007&hl=en",216,"2023-02-26 08:06:35","CITATION","","","",,,,,5,0.18,5,1,28,"","","https://scholar.google.com/scholar?q=related:GwOIuiHmPskJ:scholar.google.com/&scioq=intitle:%22view+model%22&hl=en&as_sdt=2007"
5,"P Kruchten","Architectural Blueprints—The “4+ 1” View Model of Software Architecture. 1995",2005,"IEE Software","","","https://scholar.google.com/scholar?cites=4292235195389509604&as_sdt=2005&sciodt=2007&hl=en",217,"2023-02-26 08:06:35","CITATION","","","",,,,,5,0.28,5,1,18,"","","https://scholar.google.com/scholar?q=related:5P-eQSsVkTsJ:scholar.google.com/&scioq=intitle:%22view+model%22&hl=en&as_sdt=2007"
4,"HX Ramírez-Pérez","A resource-based view model for private family businesses to measure the added value of family members on performance with a socioemotional wealth …",2016,"","Oakdale, NY: ProQuest LLC","","https://scholar.google.com/scholar?cites=11104370277737046533&as_sdt=2005&sciodt=2007&hl=en",218,"2023-02-26 08:06:35","CITATION","","","",,,,,4,0.57,4,1,7,"","","https://scholar.google.com/scholar?q=related:BSLsIu-lGpoJ:scholar.google.com/&scioq=intitle:%22view+model%22&hl=en&as_sdt=2007"
4,"EL Pueyo, A Pocoví, H Millán","Sussman. AJ, 2004. Map view model to correct and calculate shortening in rotated thrust fronts using paleomagnetic data",,"Paleomagnetic and structural analyses of orogenic …","","","https://scholar.google.com/scholar?cites=13361655581736213918&as_sdt=2005&sciodt=2007&hl=en",219,"2023-02-26 08:06:35","CITATION","","","",,,,,4,0.00,1,3,,"","","https://scholar.google.com/scholar?q=related:np2AYPUibrkJ:scholar.google.com/&scioq=intitle:%22view+model%22&hl=en&as_sdt=2007"
4,"PB Kruchten","Rational Software."" The 4+ 1 View Model of Architecture",1995,"IEEE Software","","","https://scholar.google.com/scholar?cites=5966986313417901270&as_sdt=2005&sciodt=2007&hl=en",220,"2023-02-26 08:06:35","CITATION","","","",,,,,4,0.14,4,1,28,"","","https://scholar.google.com/scholar?q=related:1kTkBnD-zlIJ:scholar.google.com/&scioq=intitle:%22view+model%22&hl=en&as_sdt=2007"
4,"A Blueprints","The 4+ 1 View Model of Software Architecture",1995,"Philippe Kruchten","","","https://scholar.google.com/scholar?cites=1734388611616723348&as_sdt=2005&sciodt=2007&hl=en",221,"2023-02-26 08:06:35","CITATION","","","",,,,,4,0.14,4,1,28,"","","https://scholar.google.com/scholar?q=related:lNHlyUDJERgJ:scholar.google.com/&scioq=intitle:%22view+model%22&hl=en&as_sdt=2007"
4,"S Biffl, A Lüder, K Meixner, F Rinker, C Engelbrecht…","Multi-View-Model Risk Assessment for Positioning and Joining Simulation (Case Study)",2020,"CDL-SQI, Institute for …","","","https://scholar.google.com/scholar?cites=18444301559375998454&as_sdt=2005&sciodt=2007&hl=en",222,"2023-02-26 08:06:35","CITATION","","","",,,,,4,1.33,1,6,3,"","","https://scholar.google.com/scholar?q=related:9i3K0ItS9_8J:scholar.google.com/&scioq=intitle:%22view+model%22&hl=en&as_sdt=2007"
4,"M Dabkowska-Kowalczyk, WS Mokrzycki","A face-dependent view model of convex polyhedron. MG&V, 7 (1/2)",,"Proc. GKPO","","","https://scholar.google.com/scholar?cites=16408523739663053784&as_sdt=2005&sciodt=2007&hl=en",223,"2023-02-26 08:06:35","CITATION","","","",,,,,4,0.00,2,2,,"","","https://scholar.google.com/scholar?q=related:2DMut2fJtuMJ:scholar.google.com/&scioq=intitle:%22view+model%22&hl=en&as_sdt=2007"
3,"M dos Santos Soares, JLM Vrancken","Including SysML in the 4+ 1 View Model of Architecture for Software-Intensive Systems",2009,"CSER 2009","research.tudelft.nl","https://research.tudelft.nl/en/publications/including-sysml-in-the-4-1-view-model-of-architecture-for-softwar","https://scholar.google.com/scholar?cites=1781370569130095736&as_sdt=2005&sciodt=2007&hl=en",224,"2023-02-26 08:06:35","CITATION","","","",,,,,3,0.21,2,2,14,"Including SysML in the 4 + 1 View Model of Architecture for Software-Intensive systems — TU Delft Research Portal … Including SysML in the 4 + 1 View Model of Architecture for …","","https://scholar.google.com/scholar?q=related:eLRVMhizuBgJ:scholar.google.com/&scioq=intitle:%22view+model%22&hl=en&as_sdt=2007"
3,"PB Kruchten","The 4+ 1 View Model organizes a description of a software architecture using five concurrent views",2002,"","Obtenido de http://basesdedatos …","","https://scholar.google.com/scholar?cites=1329526960911367850&as_sdt=2005&sciodt=2007&hl=en",225,"2023-02-26 08:06:35","CITATION","","","",,,,,3,0.14,3,1,21,"","","https://scholar.google.com/scholar?q=related:qj5tELptcxIJ:scholar.google.com/&scioq=intitle:%22view+model%22&hl=en&as_sdt=2007"
3,"J Xia, B Lu, S Zhang","Research on Entire View Model of Intelligent Monitoring and Diagnosis System",2000,"CIMS-Computer Integrated Manufacture System","","","https://scholar.google.com/scholar?cites=4790995836056990577&as_sdt=2005&sciodt=2007&hl=en",226,"2023-02-26 08:06:35","CITATION","","","",,,,,3,0.13,1,3,23,"","","https://scholar.google.com/scholar?q=related:cXONQFQJfUIJ:scholar.google.com/&scioq=intitle:%22view+model%22&hl=en&as_sdt=2007"
3,"HJ Sapienza, S Zahra, H Davidson","Entrepreneurship and dynamic capabilities: A re-view, model and research agenda ahaker",2006,"Journal of Management Studies","","","https://scholar.google.com/scholar?cites=13265768686546769139&as_sdt=2005&sciodt=2007&hl=en",227,"2023-02-26 08:06:35","CITATION","","","",,,,,3,0.18,1,3,17,"","","https://scholar.google.com/scholar?q=related:89Qe2lV6GbgJ:scholar.google.com/&scioq=intitle:%22view+model%22&hl=en&as_sdt=2007"
5,"V Goepp, F Kiefer","Multi-Screen View and GRAI GRIDS to model decisional process of manufacturing IS alignment",2008,"IFAC Proceedings Volumes","Elsevier","https://www.sciencedirect.com/science/article/pii/S147466701641044X","https://scholar.google.com/scholar?cites=8322035466244661691&as_sdt=2005&sciodt=2007&hl=en",228,"2023-02-26 08:06:35","","","","",,,,,5,0.33,3,2,15,"… Therefore it is proposed to model, with GRAI-GRIDS, the decisional process required to perform these alignments by working out the multiscreen view model of a specific IS. It …","https://folk.ntnu.no/skoge/prost/proceedings/ifac2008/data/papers/1881.pdf","https://scholar.google.com/scholar?q=related:uyG3HSrPfXMJ:scholar.google.com/&scioq=intitle:%22view+model%22&hl=en&as_sdt=2007"
3,"P Kruchten","IArchitectural Blueprints The 4+ 1 View Model of Architecture",1995,"IEEE Software","","","https://scholar.google.com/scholar?cites=9851576640950803213&as_sdt=2005&sciodt=2007&hl=en",229,"2023-02-26 08:06:35","CITATION","","","",,,,,3,0.11,3,1,28,"","","https://scholar.google.com/scholar?q=related:DZtoUcLUt4gJ:scholar.google.com/&scioq=intitle:%22view+model%22&hl=en&as_sdt=2007"
3,"P Kruchten","The 4+ 1 View Model of Developerure",1995,"IEEE Software","","","https://scholar.google.com/scholar?cites=12755082654757843063&as_sdt=2005&sciodt=2007&hl=en",230,"2023-02-26 08:06:35","CITATION","","","",,,,,3,0.11,3,1,28,"","","https://scholar.google.com/scholar?q=related:d3CWXRgoA7EJ:scholar.google.com/&scioq=intitle:%22view+model%22&hl=en&as_sdt=2007"
3,"A Staveley","The “4+ 1” View Model of Software Architecture-DZone Java",2011,"linha]. Disponível em: https://dzone. com/articles/% E2","","","https://scholar.google.com/scholar?cites=3454513503395598747&as_sdt=2005&sciodt=2007&hl=en",231,"2023-02-26 08:06:35","CITATION","","","",,,,,3,0.25,3,1,12,"","","https://scholar.google.com/scholar?q=related:m1Gvgbrl8C8J:scholar.google.com/&scioq=intitle:%22view+model%22&hl=en&as_sdt=2007"
3,"P Kruchten","Architecture blueprints&mdash; the &ldquo; 4+ 1&rdquo; view model of software architecture",1995,"Tutorial proceedings on TRI-Ada'91: Ada's role in …","","","https://scholar.google.com/scholar?cites=5338516627651454185&as_sdt=2005&sciodt=2007&hl=en",232,"2023-02-26 08:06:35","CITATION","","","",,,,,3,0.11,3,1,28,"","","https://scholar.google.com/scholar?q=related:6WSukpY4FkoJ:scholar.google.com/&scioq=intitle:%22view+model%22&hl=en&as_sdt=2007"
3,"P Kruchten","³The 4M1 View Model of Architecture",1995,"IEEE Software, Nov","","","https://scholar.google.com/scholar?cites=11072704126777473979&as_sdt=2005&sciodt=2007&hl=en",233,"2023-02-26 08:06:35","CITATION","","","",,,,,3,0.11,3,1,28,"","","https://scholar.google.com/scholar?q=related:u7uS07wlqpkJ:scholar.google.com/&scioq=intitle:%22view+model%22&hl=en&as_sdt=2007"
11,"G Jin, R Raich, DJ Miller","A generative semi-supervised model for multi-view learning when some views are label-free",2013,"2013 IEEE International Conference …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/6638269/","https://scholar.google.com/scholar?cites=1616623745237785631&as_sdt=2005&sciodt=2007&hl=en",234,"2023-02-26 08:06:35","","","","",,,,,11,1.10,4,3,10,"… A novel EM algorithm with a computationally efficient E-step is derived for learning our multi-view model. Specialization of this formulation to the standard MFA problem also gives a …","","https://scholar.google.com/scholar?q=related:HxxcJrtmbxYJ:scholar.google.com/&scioq=intitle:%22view+model%22&hl=en&as_sdt=2007"
0,"R Rismayani, M Patasik, NS Layuk…","Aplikasi Tracking Rekreasi dan Aktivitas Menggunakan Model View ViewModel di Provinsi Sulawesi Selatan",2022,"… Research and Its …","csrid.potensi-utama.ac.id","http://csrid.potensi-utama.ac.id/ojs/index.php/CSRID/article/view/636","",235,"2023-02-26 08:06:35","","","","",,,,,0,0.00,0,4,1,"… Metode dan teknologi yang digunakan adalah Model View View Model (MVVM) dengan … di Sulawesi Selatan dan dengan penerapan View View Model (MVVM) sistem tracking aktivitas …","http://csrid.potensi-utama.ac.id/ojs/index.php/CSRID/article/download/636/353","https://scholar.google.com/scholar?q=related:i0ZtUyTv2X8J:scholar.google.com/&scioq=intitle:%22view+model%22&hl=en&as_sdt=2007"
7,"RG Driggers, S Moyer, K Krapels…","Direct view optics model for facial identification",2007,"… , and Testing XVIII","spiedigitallibrary.org","https://www.spiedigitallibrary.org/conference-proceedings-of-spie/6543/65430F/Direct-view-optics-model-for-facial-identification/10.1117/12.724743.short","https://scholar.google.com/scholar?cites=11537685159798143038&as_sdt=2005&sciodt=2007&hl=en",236,"2023-02-26 08:06:35","","10.1117/12.724743.short","","",,,,,7,0.44,2,4,16,"… In this research, we extend the direct view model for the application of facial identification. The model is described and the experimental method for calibrating the task of human facial …","","https://scholar.google.com/scholar?q=related:PngQCIYXHqAJ:scholar.google.com/&scioq=intitle:%22view+model%22&hl=en&as_sdt=2007"
6,"M Misbhauddin, M Alshayeb","Towards a multi-view approach to model-driven refactoring",2012,"2012 African Conference for …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/6597850/","https://scholar.google.com/scholar?cites=884967702161393044&as_sdt=2005&sciodt=2007&hl=en",237,"2023-02-26 08:06:35","","","","",,,,,6,0.55,3,2,11,"… We also propose a Multi-view Model Refactoring framework to … -view model refactoring, we built a transformation framework. Figure 4 shows a basic structure of our Multi-view Model …","","https://scholar.google.com/scholar?q=related:lAUGtW8JSAwJ:scholar.google.com/&scioq=intitle:%22view+model%22&hl=en&as_sdt=2007"
2,"X Liu, Q Hu, M Ai, P Zhao, D Yu","An effective spherical panoramic LoD model for a mobile street view service",2017,"Transactions in GIS","Wiley Online Library","https://onlinelibrary.wiley.com/doi/abs/10.1111/tgis.12247","https://scholar.google.com/scholar?cites=16782722210294522191&as_sdt=2005&sciodt=2007&hl=en",238,"2023-02-26 08:06:35","","10.1111/tgis.12247","","",,,,,2,0.33,0,5,6,"… The experimental results show that the panoramic view model proposed in this study runs smoothly in most Android devices and has a good capacity for scene simulation and …","https://www.researchgate.net/profile/Pengcheng-Zhao-13/publication/311483100_An_effective_spherical_panoramic_LoD_model_for_a_mobile_street_view_service/links/5de1f5eb299bf10bc331596d/An-effective-spherical-panoramic-LoD-model-for-a-mobile-street-view-service.pdf","https://scholar.google.com/scholar?q=related:T-GpfO406OgJ:scholar.google.com/&scioq=intitle:%22view+model%22&hl=en&as_sdt=2007"
2,"K Thramboulidis","The 3+ 1 SysML view-model in model integrated mechatronics. J Softw Eng Appl 03: 109–118",2010,"","","","https://scholar.google.com/scholar?cites=17208732874752647769&as_sdt=2005&sciodt=2007&hl=en",239,"2023-02-26 08:06:35","CITATION","","","",,,,,2,0.15,2,1,13,"","","https://scholar.google.com/scholar?q=related:WeI3sl-z0e4J:scholar.google.com/&scioq=intitle:%22view+model%22&hl=en&as_sdt=2007"
2,"MB Chouikha, S Dakhli","A multi-view model of knowledge management",2009,"","ideas.repec.org","https://ideas.repec.org/p/hal/journl/halshs-00666360.html","https://scholar.google.com/scholar?cites=813995729384404147&as_sdt=2005&sciodt=2007&hl=en",240,"2023-02-26 08:06:35","CITATION","","","",,,,,2,0.14,1,2,14,"A Multi-View Model of Knowledge Management … A Multi-View Model of Knowledge Management … Multi-View Model; Knowledge Management; …","","https://scholar.google.com/scholar?q=related:s3Skms3kSwsJ:scholar.google.com/&scioq=intitle:%22view+model%22&hl=en&as_sdt=2007"
2,"VMN Thi","Development and Optimization of a Two-View Model for Anamorphic Projection on Planar Surfaces",2015,"Bard College Division of Science, Mathematics and …","","","https://scholar.google.com/scholar?cites=5357487341313980116&as_sdt=2005&sciodt=2007&hl=en",241,"2023-02-26 08:06:35","CITATION","","","",,,,,2,0.25,2,1,8,"","","https://scholar.google.com/scholar?q=related:1ParC1qeWUoJ:scholar.google.com/&scioq=intitle:%22view+model%22&hl=en&as_sdt=2007"
2,"BD Williamson, JP Hughes, AD Willis","A multi-view model for relative and absolute microbial abundances. BioRxiv, 761486",2019,"","","","https://scholar.google.com/scholar?cites=6890502787892640200&as_sdt=2005&sciodt=2007&hl=en",242,"2023-02-26 08:06:35","CITATION","","","",,,,,2,0.50,1,3,4,"","","https://scholar.google.com/scholar?q=related:yPktNMf7n18J:scholar.google.com/&scioq=intitle:%22view+model%22&hl=en&as_sdt=2007"
2,"CB Pyles, GW Rainey Jr","Administrators View Model Cities: Coordination and Decentralization in the Atlanta Program",,"American Political Science Association,(September …","","","https://scholar.google.com/scholar?cites=16869356837218860781&as_sdt=2005&sciodt=2007&hl=en",243,"2023-02-26 08:06:35","CITATION","","","",,,,,2,0.00,1,2,,"","","https://scholar.google.com/scholar?q=related:7b68b6r-G-oJ:scholar.google.com/&scioq=intitle:%22view+model%22&hl=en&as_sdt=2007"
2,"BD Williamson, JP Hughes, AD Willis","A multi-view model for relative and absolute microbial abundances. bioRxiv. 2019",,"","","","https://scholar.google.com/scholar?cites=16754031536751081161&as_sdt=2005&sciodt=2007&hl=en",244,"2023-02-26 08:06:35","CITATION","","","",,,,,2,0.00,1,3,,"","","https://scholar.google.com/scholar?q=related:yXa9f-pGgugJ:scholar.google.com/&scioq=intitle:%22view+model%22&hl=en&as_sdt=2007"
2,"K Hiramatsu, T Kawachi","A Modified Side-View Model for Thermal Analysis in Man-Made Reservoirs, contributed to Trans",1998,"","JSIDRE","","https://scholar.google.com/scholar?cites=11730676768532039190&as_sdt=2005&sciodt=2007&hl=en",245,"2023-02-26 08:06:35","CITATION","","","",,,,,2,0.08,1,2,25,"","","https://scholar.google.com/scholar?q=related:FoZHg168y6IJ:scholar.google.com/&scioq=intitle:%22view+model%22&hl=en&as_sdt=2007"
2,"L Zandi, M Torkashvand Moradabadi, T Multeri","Fitting the age pattern of internal migration in Iran with the multi-view model program'",,"Bi-Quarterly Journal of Demographic …","","","https://scholar.google.com/scholar?cites=9130790244148560277&as_sdt=2005&sciodt=2007&hl=en",246,"2023-02-26 08:06:35","CITATION","","","",,,,,2,0.00,1,3,,"","","https://scholar.google.com/scholar?q=related:lcETnVkVt34J:scholar.google.com/&scioq=intitle:%22view+model%22&hl=en&as_sdt=2007"
2,"R Rajugan","A Layered View Model for XML with Conceptual and Logical Extension, and its Applications, Faculty of Information Technology, University of Technology …",2006,"","PhD thesis","","https://scholar.google.com/scholar?cites=12414029267546977748&as_sdt=2005&sciodt=2007&hl=en",247,"2023-02-26 08:06:35","CITATION","","","",,,,,2,0.12,2,1,17,"","","https://scholar.google.com/scholar?q=related:1LVws9h9R6wJ:scholar.google.com/&scioq=intitle:%22view+model%22&hl=en&as_sdt=2007"
2,"A Dalir","Simulation of sewage network performance during rain fall using of MIKE SWMM and Arc view model combination (case study partial of Mashhad sewage …",2009,"Master's thesis, Water trend, Ferdowsi University of …","","","https://scholar.google.com/scholar?cites=12994704895174587158&as_sdt=2005&sciodt=2007&hl=en",248,"2023-02-26 08:06:35","CITATION","","","",,,,,2,0.14,2,1,14,"","","https://scholar.google.com/scholar?q=related:FjPp1UB3VrQJ:scholar.google.com/&scioq=intitle:%22view+model%22&hl=en&as_sdt=2007"
0,"N Rasyid, AD Goenawan","Sistem Pencatatan Keuangan Aplikasi Android Dengan Menggunakan Design Pattern Model-View-View-Model (MVVM), Room Database, SharedPreference dan API …",2022,"Jurnal Teknik …","ejurnal.politeknikpratama.ac.id","https://ejurnal.politeknikpratama.ac.id/index.php/jtmei/article/view/783","",249,"2023-02-26 08:06:35","","","","",,,,,0,0.00,0,2,1,"Hampir seluruh masyarakat didunia mengenal Ponsel pintar atau smartphone, dan karena kegunaannya yang sangat lengkap dan praktis maka pengguna smartphone pertahun pun …","https://ejurnal.politeknikpratama.ac.id/index.php/jtmei/article/download/783/795","https://scholar.google.com/scholar?q=related:fovafEkR1-0J:scholar.google.com/&scioq=intitle:%22view+model%22&hl=en&as_sdt=2007"
2,"P Kruchten","Architecture blueprints: The “4+ 1” view model of software architecture. Retrieved August 19, 2004",2001,"","","","https://scholar.google.com/scholar?cites=12608763614456621203&as_sdt=2005&sciodt=2007&hl=en",250,"2023-02-26 08:06:35","CITATION","","","",,,,,2,0.09,2,1,22,"","","https://scholar.google.com/scholar?q=related:k6iOCLRT-64J:scholar.google.com/&scioq=intitle:%22view+model%22&hl=en&as_sdt=2007"
