Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract,FullTextURL,RelatedURL
0,"Ivan Cottiero","Izrada aplikacija za Universal Windows Platform korištenjem obrasca MVVM",2018,"","","","",50,"2024-01-20 11:09:02","","","","",,,,,0,0.00,0,1,6,"Ovaj rad bavi se proucavanjem platforme Universal Windows Platform kroz implementaciju poslovne aplikacije koristeci oblikovni obrazac Model-pogled-","",""
0,"Bernabé Ortega-Tenezaca, Viviana F Quevedo-Tumailli, Lenin Ochoa Carrión, Ronny Rodríguez Cabrera, Luis Uvidia Armijo","MVVM design pattern for asynchronous events in information system",2018,"","","","",51,"2024-01-20 11:09:02","","10.3390/MOL2NET-04-06081","","",,,,,0,0.00,0,5,6,"","",""
0,"Konstantinos Zarifis","In-depth Survey of MVVM Web Application Frameworks",2017,"","","","",53,"2024-01-20 11:09:02","","","","",,,,,0,0.00,0,1,7,"Frameworks that adopt the Model-View-Controller (MVC) design pattern have been extensively used in the web community for the development of fully-fledged web applications. Such frameworks enable efficient incremental updates on the application’s state and visual layer, but they usually enforce the extended use of imperative logic in order to accomplish this effect. As an application is extended with additional functionality, the development process soon becomes extremely arduous and error-prone. This has lead to the emergence of Model-View-ViewModel (MVVM) and Web Component libraries that achieve higher developer productivity by keeping the required source code minimal and well-organized. Such frameworks can also provide additional mechanisms that automatically maintain the application state and the respective visual layer in sync, thus alleviating the application developer from this task. On the downside such mechanisms can negatively impact the performance of a given application and cause noticeable irregularities to the user experience. This research exam surveys MVVM and Web Component libraries that constitute the state-of-the-art in the web community. It also provides accurate definitions of the modules that compose an MVVM and a Component library and contains detailed description of the internal workings of each individual framework. Furthermore, this survey focuses on the mechanisms that are employed by MVVM and Component libraries to propagate changes from the application state to the respective part of the visual layer and describes the advantages and disadvantages of each individual mechanism. Lastly, we introduce FORWARD and its respective mechanisms that accomplish change propagation in an asymptotically more efficient manner than the respective mechanisms employed by competing frameworks.","",""
0,"Danijel Butković","RAZVOJ WEB APLIKACIJA MVVM PRISTUPOM",2017,"","","","",58,"2024-01-20 11:09:02","","","","",,,,,0,0.00,0,1,7,"Ovaj rad je nastao iz želje da se vise potice razvoj web aplikacija na strani klijenta i da protok podataka bude sto brži među korisnicima u st","",""
0,"T. Pettersson, Tobias Bulai","Passive MVC och MVVM designmönster i Android : En jämförelse av kodkomplexitet mellan Passive MVC och MVVM",2016,"","","","",60,"2024-01-20 11:09:02","","","","",,,,,0,0.00,0,2,8,"Today the mobile operating system Android has a firm grip on the mobile market due to its open source code and the availability due to the variety of phones available, from very cheap models to the high-end exclusive ones. However, Android currently has no defined design pattern which causes a bit of a problem during the initial stages of development because the developer has to make that decision before the initial development starts. This sometimes causes excessive complexity in the finished application, which then becomes difficult to test and manage.In this report we compare the two design patterns Passive Model View Controller (PMVC) and Model View View-Model (MVVM) to decide which one is the least complex. For this we used so called metrics to show the complexity of the finished applications. The metrics were calculated using the existing library of functions called Cyclomatic Complexity Numbers (CCN). The study is based on the workflow Design & creation and aim to contribute with: knowledge that will make it easier to choose design pattern when developing an Android application, and if you can with CCN point out which areas in an application will take more or less time to conduct tests on.During the study we also analyzed how big of an impact the Single Responsibility Principle (SRP) had on the complexity. This was part of the study so that we could see the difference of separated views versus non-separated views.The study shows us that the complexity in small applications is very similar, no matter which design pattern you're using. However, it also shows that there are certain parts of the applications that are diverse in their complexity and that code complexity on method-level can give directions to test cases.","",""
0,"Eric Downey","Grocery App: MVVM",2016,"","","","",61,"2024-01-20 11:09:02","","10.1007/978-1-4842-2280-5_10","","",,,,,0,0.00,0,1,8,"","",""
0,"John Kouraklis","MVVM as Design Philosophy",2016,"","","","",62,"2024-01-20 11:09:02","","10.1007/978-1-4842-2214-0_3","","",,,,,0,0.00,0,1,8,"","",""
0,"Andrew Troelsen, Philip Japikse","Notifications, Commands, Validation, and MVVM",2015,"","","","",64,"2024-01-20 11:09:02","","10.1007/978-1-4842-1332-2_30","","",,,,,0,0.00,0,2,9,"","",""
0,"R. Vincent","Learning ArcGIS Runtime SDK for .NET : learn how to build native, cross-platform mapping apps with this comprehensive and practical guide, using MVVM pattern",2016,"","","","",65,"2024-01-20 11:09:02","","","","",,,,,0,0.00,0,1,8,"","",""
0,"Lou","A comparison of Android Native App Architecture MVC , MVP and MVVM",2016,"","","","",66,"2024-01-20 11:09:02","","","","",,,,,0,0.00,0,1,8,"Disclaimer This document contains a student thesis (bachelor's or master's), as authored by a student at Eindhoven University of Technology. Student theses are made available in the TU/e repository upon obtaining the required degree. The grade received is not published on the document as presented in the repository. The required complexity or quality of research of student theses may vary by program, and the required minimum study period may vary in duration.","",""
0,"Lou","A Comparison of Android Native App Architecture – MVC, MVP and MVVM",2016,"","","","",67,"2024-01-20 11:09:02","","","","",,,,,0,0.00,0,1,8,"Disclaimer This document contains a student thesis (bachelor's or master's), as authored by a student at Eindhoven University of Technology. Student theses are made available in the TU/e repository upon obtaining the required degree. The grade received is not published on the document as presented in the repository. The required complexity or quality of research of student theses may vary by program, and the required minimum study period may vary in duration.","",""
0,"Slaven Olujić","IZRADA WINDOWS PHONE 8 APLIKACIJE KORIŠTENJEM MVVM OBRASCA",2015,"","","","",68,"2024-01-20 11:09:02","","","","",,,,,0,0.00,0,1,9,"Ovaj rad bavi se sa razvojem Windows Phone 8 aplikacije za prikaz poslovnih događaja koristenjem Model-View-ViewModel obrasca. Cilj ovog rada je upo","",""
0,"Marek Horyna","Single Page aplikace s využitím MVVM frameworků AngularJS a React",2015,"","","","",69,"2024-01-20 11:09:02","","","","",,,,,0,0.00,0,1,9,"Cilem teto prace je představeni Single Page Aplikaci, s nimi souvisejicich historických milniků, ktere vedly ke vzniku jednostrankových aplikaci, a casti architektur, diky kterým je možne tento princip webových stranek využivat. Představeny budou dva nejpouživanějsi nastroje – Javascript Model-View-Framework Angular, který umožňuje takove stranky vytvařet, jeho casti architektury a princip fungovani celeho frameworku a knihovna React, ktera v MVC architektuře představuje vrstvu View, a slouži k vykreslovani uživatelskeho rozhrani pomoci jednotlivých komponent. S knihovnou React bude take představen algoritmus Virtual DOM, na němž tato knihovna pracuje. Praktickou casti teto prace je porovnani výsledků měřeni a popsani nutných rozdilů ve zdrojových kodech při nahrazeni vrstvy uživatelskeho rozhrani Angularu knihovnou React, a změřeni rychlosti vykresleni uživatelskeho rozhrani frameworku Angular, a Angularu, který bude mit vrstvu uživatelskeho rozhrani nahrazenou knihovnou React.","",""
0,"Zeljko Knok, Mark Marcec","WPF i MVVM",2015,"","","","",70,"2024-01-20 11:09:02","","","","",,,,,0,0.00,0,2,9,"","",""
0,"Jukka Heikkilä","MVVM-mallin toteutus KnockoutJS-kirjastoa käyttäen",2015,"","","","",71,"2024-01-20 11:09:02","","","","",,,,,0,0.00,0,1,9,"","",""
0,"Artjoms Šošins","MVC, MVVM un MVP projektējumu šablonu salīdzinājums",2015,"","","","",72,"2024-01-20 11:09:02","","","","",,,,,0,0.00,0,1,9,"","",""
0,"Pu Zh","Sugar Cane Plantation Management System Based on WPF MVVM",2014,"","","","",74,"2024-01-20 11:09:02","","","","",,,,,0,0.00,0,1,10,"Aiming at the demands for sugar cane plantations information management,under the design pattern model-view-view model( MVVM),the Windows presentation foundation( WPF) technology is used to develop background management software of sugar cane plantation management system based on Internet of things in agriculture,which has functions such as sugar cane planting map management,collecting data query,land information management and grower management. The paper emphasizes the design architecture of background management system and the use of MVVM framework in system building,analyzes some key technologies such as the use of MVVM Light,NHibernate object,database mapping and so on. The system operates normally and stably,is of good stability and applicability,and could provide a scientific basis for the plantation of sugar cane.","",""
0,"Nemicio, de Sousa Gama","ABSENSI PRAKTIKUM JURUSANTEKNIK INFORMATIKA UPN “VETERAN” JATIM MENGGUNAKANFINGERPRINT DENGAN KONSEP ARSITEKTUR MVVM",2014,"","","","",75,"2024-01-20 11:09:02","","","","",,,,,0,0.00,0,2,10,"Pada zaman ini teknologi absensi biometric sangat penting untuk instansi  pendidikan dan di dalam suatu perusahan. Salah satu teknologi absensi biometric  sangat populer adalah absensi biometric fingerprint. Absensi biometrik adalah salah  satu mesin absensi jenis biometrik yang menggunakan metode pendeteksian melalui  sidik jari manusia untuk mendata daftar kehadiran. Pada praktikum laboratorium  Teknik Informatika UPN ""Veteran"" Jatim masih menggunakan sistem pencatatan  kehadiran secara manual. Data kehadiran praktikan dan asisten praktikan juga  digunakan sebagai pembanding prestasi seorang praktikan dan untuk ketua lab dapat  mengetahui kehadiran asisten praktikan.  Di dalam penilitian ini, peneliti menggunakan php sebagai bahasa pemrogram  untuk menampilkan report absensi ke website dan bahasa Visual Basis .Net 2010  dengan metode MVVM dan mesin fingerprint untuk mengambil sidik jari praktikan  dan melakukan absensi dan database menggunkan MYSQL, serta untuk perancangan  sistem dalam pembuatan sistem aplikasi fingerprint ini menggunakan CDM, PDM dan  dan DFD.  Aplikasi yang dibangun ini terdiri atas dua unsur aplikasi yaitu, aplikasi  berbasis desktop dan aplikasi berbasis web. Aplikasi berbasis desktop digunakan untuk  menjalankan mesin fingerprint dan aplikasi berbasis desktop digunakan untuk  menampilkan report absensi praktikum dari database ke web secara online.  Keyword : Presensi, Sistem Absensi Biometrick Praktikum Teknik Informatika UPN.","",""
0,"Maciej Karaszewski","Projekt i implementacja systemu do obsługi restauracji jako praktyczny przykład zastosowania wzorca projektowego MVVM",2014,"","","","",76,"2024-01-20 11:09:02","","","","",,,,,0,0.00,0,1,10,"","",""
0,"Krystian Talar","Wykorzystanie zaawansowanych funkcji platformy WPF oraz wzorca projektowego MVVM w procesie tworzenia aplikacji biznesowej",2014,"","","","",77,"2024-01-20 11:09:02","","","","",,,,,0,0.00,0,1,10,"","",""
0,"И. Н. Чарикова","ПРОЕКТИРОВАНИЕ АРХИТЕКТУРЫ ПРИЛОЖЕНИЯ С ИСПОЛЬЗОВАНИЕМ ШАБЛОНА MVVM НА ПРИМЕРЕ ИНТЕРАКТИВНОГО УЧЕБНОГО ПОСОБИЯ «РАСЧЕТ БАЛОЧНОЙ ПЛОЩАДКИ»",2014,"","","","",78,"2024-01-20 11:09:02","","","","",,,,,0,0.00,0,1,10,"","",""
0,"Vallejo Bermeo, J. Alejandro","Estudio comparativo de los patrones para interfaces de usuario MVVM y MVC aplicado el desarrollo del sitio de gestión de ventas para Vidrialum",2014,"","","","",79,"2024-01-20 11:09:02","","","","",,,,,0,0.00,0,2,10,"","",""
0,"Huang Lian","Damfloodgate monitoring system design based on CAN Bus and MVVM pattern",2013,"","","","",83,"2024-01-20 11:09:02","","","","",,,,,0,0.00,0,1,11,"The configuration software design using MWM pattern leads to an innovative development over traditional configuration software architecture.By separating the GUI displaying with data source driving,the system coupling is reduced by data binding and multi-thread asynchronous calling technologies.Accordingly,this produces system modulation and extension capabilities.In practice,the key technological details and design concepts are applied for fast configuration and engineering application of monitoring system.","",""
0,"Shraddha S. Nakate, B. Meshram, Shubha S. Jain","A Flexible Graphics User Interface Architecture for CNC Mechanical Part Quality Measuring Application based on WPF and MVVM",2012,"","","","",88,"2024-01-20 11:09:02","","","","",,,,,0,0.00,0,3,12,"The CNC machine is a numerical control system in which the data handling, control sequences, and response to input is determined by an on-board computer system at the machine tool. In this machine end-to-end component design is highly automated using computer-aided design (CAD) and computeraided manufacturing (CAM) programs. In other cases, a number of different machines are used with an external controller and human or robotic operators that move the component from machine to machine. In either case, the complex series of steps needed to produce any part is highly automated and produces a part that closely matches the original CAD design. While the specific intention and application for CNC machines vary from one machine type to another, all forms of CNC have common benefits. The first benefit offered by all forms of CNC machine tools is improved automation. The operator intervention related to producing work pieces can be reduced or eliminated. Many CNC machines can run unattended during their entire machining cycle, freeing the operator to do other tasks. This gives the CNC user several side benefits including reduced operator fatigue, fewer mistakes caused by human error, and consistent and predictable machining time for each work piece. Since the machine will be running under program control, the skill level required of the CNC operator (related to basic machining practice) is also reduced as compared to a machinist producing work pieces with conventional machine tools. Here we are presenting a control for gear testing CNC machine where operator of CNC gear testing machine can provide information about which teeth to be inspected during testing with operator friendly GUI using WPF and MVVM. Keyword contents; real time system, CNC, Embedded system, Gear testing, user friendly GUI, WPF, MVVM","",""
0,"Ashish Ghoda","Windows 8 MVVM Patterns Revealed",2012,"","","","",89,"2024-01-20 11:09:02","","10.1007/978-1-4302-4909-2","","",,,,,0,0.00,0,1,12,"","",""
0,"Jörg Wegener","Model-View-ViewModel-(MVVM-)Entwurfsmuster",2012,"","","","",90,"2024-01-20 11:09:02","","10.3139/9783446435414.018","","",,,,,0,0.00,0,1,12,"","",""
0,"R. Cameron","Advanced MVVM, Services and App Connect",2011,"","","","",93,"2024-01-20 11:09:02","","10.1007/978-1-4302-3937-6_7","","",,,,,0,0.00,0,1,13,"","",""
0,"P. Brown","Silverlight 4 in action : Silverlight 4, MVVM, and WCF RIA Services",2010,"","","","",96,"2024-01-20 11:09:02","","","","",,,,,0,0.00,0,1,14,"Silverlight gives you entirely new ways to create rich internet applications, and now Silverlight 4 adds many powerful enhancements to the mix. Silverlight 4 in Action is a comprehensive guide to application building using C#. It goes into action immediately in a thorough introduction. It then follows up with numerous nifty examples to explore flexible layout, control extensibility, the communication and binding models, rich media, animation, and much more. This book explores practical questions in patterns, testing, and performance optimization throughout. No previous experience with Silverlight is required. WHAT'S INSIDE* Comprehensive and deep * Author an authority * Effective UI design with MVVM * Building with WCF RIA Services * Out-of-browser, COM and Custom Chrome","",""
0,"Miklós István Fésüs","Using Silverlight and XAML in MVC, MVP, MVVM patterns",2009,"","","","",98,"2024-01-20 11:09:02","","","","",,,,,0,0.00,0,1,15,"","",""
0,"N. Gambuli, F. Angella, C. Bracci","[Studies on the respiratory function during the developmental age. 3. Values of the miximum voluntary ventilation per minute (MVVM) in subjects involved in physical training activities].",1968,"","","","",99,"2024-01-20 11:09:02","","","","",,,,,0,0.00,0,3,56,"","",""
0,"Chen Liu, Zhihai Suo, Qiuyue Mao, Ying Zhu","Practice and Application of Wiki Open Source Document Platform Based on Vue",2023,"","","","",100,"2024-01-20 11:09:02","","10.1109/ISCTIS58954.2023.10213203","","",,,,,0,0.00,0,4,1,"China education informatization has developed rapidly, and has experienced the development and construction process from “digital campus” to “smart campus”. In order to solve the practical problems of teachers and students accessing campus VPN, and improve the ability of smart campus services. The article proposes a Wiki open source document platform based on Vue, which mainly relies on MVVM, VuePress and Vue Router to build the entire service platform. According to the principle of project development, the system is divided into front end and back end according to functional modules, which improves the stability and scalability of the system. With the Vue framework, greatly improve development efficiency, shorten the development cycle, and provide important experience for other system development.","",""
0,"Rizky Bagus Paramadani, Muhammad Aminul Akbar, Aryo Pinandito","User Interface Rendering Time in Android Applications: Revealing the Effects of Design Patterns",2023,"","","","",101,"2024-01-20 11:09:02","","10.1145/3626641.3626948","","",,,,,0,0.00,0,3,1,"The Google Play platform boasts a total of 2,597,819 applications. A pivotal gauge of an application’s success rests on its practical utility in daily life, coupled with its demonstrated strong performance metrics. There are several performance metrics to evaluate the performance of an application, such as RAM usage, CPU utilization, and their impact on battery life. Additionally, it is crucial to consider the User Interface (UI) factor, which serves as the primary connection between users and applications. Beyond its role as a bridge between users and applications, the UI can also significantly affect the performance of an application, as rendering a UI often takes a considerable amount of time. Various approaches can be employed to enhance the rendering time of a UI, one of which involves the use of design patterns like Model-View-Controller (MVC) and Model-View-ViewModel (MVVM), which effectively separate the business logic from the UI layer. This research study compares the performance of these two design patterns in the context of UI rendering time. The findings of this study confirm that MVVM outperforms MVC significantly in rendering UI components more rapidly. This superiority is attributed to MVVM’s inherent ability to isolate business logic, ultimately reducing rendering delays. Furthermore, MVVM’s prominent data binding feature further strengthens its efficiency in terms of UI rendering time.","",""
0,"M. Cieślik, Julia Gjebic","Reed Log: Application for Oboists",2023,"","","","",102,"2024-01-20 11:09:02","","","","",,,,,0,0.00,0,2,1,".........................................................................................................6 Introduction.....................................................................................................8 Introduction to Oboe Reeds..........................................................................8 Cane Processing...............................................................................9 Cane Tying...................................................................................10 Reed-Making Goals.................................................................................11 The Oboe Bible..............................................................................12 Reed Tests...........................................................................13 Reed Qualities......................................................................14 Purpose and Functionality...................................................................................15 Functionality..........................................................................................16 Uses for the App.....................................................................................16 JSON.........................................................................................17 App Implementation.........................................................................................18 SwiftUI vs UIKit.....................................................................................18 General SwiftUI View Structure...................................................................20 Reed Log’s Structure.........................................................................................20 MVVM................................................................................................21 Views...........................................................................................................22 Views as Code........................................................................................24 Views in Practice.....................................................................................26 Property Wrappers.........................................................................27 Using Views and Method Calls...........................................................28 ViewModels within Views.........................................................................29 View Models..................................................................................................31 VMs and Views......................................................................................31 Property Wrappers Revisited.............................................................32 VMs and the Model.................................................................................33 Context Introduction.......................................................................33 NSFetchedControllerDelegate............................................................34 controllerDidChangeContent()...........................................................36 Storing New Data............................................................................37 Model...........................................................................................................38 Core Data Revisited.................................................................................38 Entities and Data Types...................................................................39 CoreDataClass and CoreDataProperties................................................41 DataController Class and NSPersistentContainer......................................42","",""
0,"Yan Watequlis Syaifudin, Devany C. Wijaya, Rudy Ariyanto, Nabilah Argyanti Ardyningrum","Implementasi Topik Pembelajaran Basic Data Storage pada Android Programming Learning Assistance System",2023,"","","","",103,"2024-01-20 11:09:02","","10.33795/jip.v9i2.953","","",,,,,0,0.00,0,4,1,"Saat ini, ponsel pintar berbasis Android telah menjadi pemimpin pasar untuk perangkat seluler. Mengetahui fakta tersebut, kebutuhan akan pengembang aplikasi Android telah meningkat secara signifikan. Banyak sekolah dan perguruan tinggi yang menawarkan pemrograman aplikasi Android menjadi salah satu topik pembelajaran yang wajib diikuti, terutama jurusan Teknologi Informasi. Dalam pengembangan aplikasi Android, pemanfaatan data diperlukan untuk membuat aplikasi yang dinamis dan interaktif. Berdasarkan studi sebelumnya, Android Programming Learning Assistance System (APLAS) telah diterapkan sebagai platform belajar mandiri untuk belajar pemrograman Android secara mandiri. Dalam artikel ini, kami mengimplementasikan topik pembelajaran Basic Data Storage di APLAS sebagai topik pertama di Content Provider (tahap kedua). Topik ini berisi materi pembelajaran arsitektur Model-View-ViewModel (MVVM) dengan Data Binding, pemanfaatan Shared Preferences, dan Internal Storage. Mahasiswa diharuskan mempelajari materi Basic Data Storage yang tersedia pada web APLAS, kemudian mengerjakan penugasan yang tersedia pada materi, yaitu mengembangkan aplikasi MyLibrary. Jawaban berbentuk source code dari mahasiswa kemudian divalidasi lewat web APLAS dan diserahkan kepada guru untuk laporan. Hasil pengujian dan evaluasi melalui 50 mahasiswa dari jurusan Teknologi Informasi dari seluruh Indonesia menunjukkan bahwa semua mahasiswa telah menyelesaikan semua tugas dengan sukses. Melalui komentar positif yang disampaikan oleh mahasiswa, topik ini terbukti efektif untuk mendukung pembelajaran pemrograman Android, terutama dalam topik Basic Data Storage.","",""
0,"L. Mi, Yuantian Chen, Zongyu Li, Weide Li, Yuling Wu","Design and Development of Map Vertical Social Platform Based on LBS",2023,"","","","",104,"2024-01-20 11:09:02","","10.54097/hset.v44i.7343","","",,,,,0,0.00,0,5,1,"In recent years, vertical social communication among strangers characterized by anonymization and personalization is becoming a new approach to social communication in  mobile Internet era. This paper developed a map vertical social platform based on LBS technology and Retrofit network framework in an attempt to solve such problems as the slow shift from online to offline social activities and barriers to communication between strangers . The platform implements real-time map display by connecting to the Golden Map SDK, uses C/S three-tier structure as the system architecture, SQL Server database to store and manage data, MVVM as the backend framework, and constructs four modules of map social, social activities and recommendation, group chat and user center based on the social needs of young people, which effectively meets the anonymous social needs of strangers.","",""
0,"Hannelore Magics-Verkman, D. Zmaranda, Cornelia A. Győrödi, Robert Ş. Győrödi","A Comparison of Architectural Patterns for Testability and Performance Quality for iOS Mobile Applications Development",2023,"","","","",105,"2024-01-20 11:09:02","","10.1109/EMES58375.2023.10171619","","",,,,,0,0.00,0,4,1,"The first step in the design of a mobile application consists in the selection of the architecture according to the field to which the application is addressed, its characteristics and functionalities, the need for scalability or for customization in the future. Many architectural patterns are available in present but there are few empirical data that support a specific choice; therefore, this paper makes a practical thorough analysis of three of the existing architectural patterns in order to prove which of them is better to be used in iOS mobile applications development. The three architectures compared in this study are Model-View-Controller (MVC), which is Apple's recommended architecture and is also the oldest and most widely used one; Model-View-ViewModel (MVVM), which comes as a solution to the limitations of MVC; Model-View-Intent (MVI) which is used together with SwiftUI and a state machine, to achieve a reactive application considering current trends to this style of programming. Analysis of the resulting performance and testability was done by developing a case-study application in each of these three architectures. For assuring an objective comparison, performance benchmarks have been executed to monitor the memory and CPU. Aside from the performance, testability represents another key point which is analysed in the paper, by using the metrics represented by the amount of code required to implement testing the core functionalities of the application and test coverage. Finally, some conclusions that show which architectural pattern is most suitable for the iOS development were drawn.","",""
0,"Zhuofan Cai, Rong Xie, Jianchun Deng, Zhiyong Yang","[Research on Logic Design of Proton Treatment Control System].",2023,"","","","",106,"2024-01-20 11:09:02","","10.3969/j.issn.1671-7104.2023.04.004","","",,,,,0,0.00,0,4,1,"The proton treatment control system is the supporting software of the proton therapy device, which specifically coordinates and controls the status and work of each subsystem. In this study, the software architecture and hardware implementation of the proton treatment control system was developed and built a foundation for the overall debugging. Using C# programming language and WPF programming techniques, TCP network communication protocol specified by the proton treatment technical document and MVVM pattern in Windows system, the logic design and implementation of each level were studied. Meanwhile, the communication interface between the subsystems under TCP communication protocol was agreed. The logic design and research of the setup field and treatment field were carried out. And the User Interface was designed and developed using the above technology. The program realizes the communication and interaction between the proton treatment control system and each subsystem, so as to control and monitor the whole treatment process. The proton treatment control system provides a software basis for the remote overall debugging and on-line monitor and control of proton treatment device.","",""
0,"MD. Khairul Islam, Syeda Jannatul Boshra, Mahfuzur Rahman, MD. Mominul Islam Jony, Imtiaz Ahmed Rahat","Android Based Smart Appointment System (SAS) for Booking and Interacting with Teacher for Counselling",2023,"","","","",107,"2024-01-20 11:09:02","","10.1109/ESCI56872.2023.10099495","","",,,,,0,0.00,0,5,1,"An appointment system is going to be popular nowadays. The necessity of these types of systems is increasing day by day specially in education sector. Worldwide COVID-19 pandemic provoke the demand of these types of application. In this research paper, an Android-based appointment is built for booking an appointment and communicating with the teacher. To use this system both student and teacher have to an android device with connection of the internet. A single android application will be used for both types of users. Students can get the information of all teachers and book an appointment with teachers and teachers can accept or decline this appointment. Java programming language is used for this system and Google's Firebase is used for the database. In addition, the modern coding Architecture pattern MVVM (Model- View-View Model) followed to build this system. Hopefully, this system saves valuable time and makes the teacher-student interaction journey easier.","",""
0,"Xiaozhen Li, Shujie Wang, Zesan Liu, Gang Wu","Design and implementation of enterprise web application common framework based on model-view-viewmodel architecture",2022,"","","","",116,"2024-01-20 11:09:02","","10.1117/12.2661040","","",,,,,0,0.00,0,4,2,"Based on the shortcomings of MVVM framework in enterprise level applications, this paper proposes a flexible common framework for enterprise level Web applications based on MVVM framework, designs core functions such as custom tag components and dynamic page component assembly mechanism and implements them based on the lightweight front-end framework knockout. The public framework designed and implemented in this paper introduces MVVM excellent architecture mode, flexible customization mode and high browser compatibility for traditional enterprises.","",""
0,"K. Merkulova, Y. Zhabska, O. Stelmakh","AUTOMATED SYSTEM OF LUNG DISEASE DIAGNOSIS ON X-RAY IMAGES",2022,"","","","",117,"2024-01-20 11:09:02","","10.31548/energiya2022.01.060","","",,,,,0,0.00,0,3,2,"Currently, automated detection of pneumonia in images is a priority in information technology. A promising option for solving this problem is the use of convolutional neural networks.  The purpose of the study is to develop an automated system for diagnosing pneumonia from X-rays.  This paper presents research and development of software for the automated system for analysis and classification of X-ray images of the lungs in order to automatically determine the signs of the disease, in particular pneumonia, which is most relevant due to the COVID-19 pandemic. This work is an example of the creation of a decision support system that is designed to assist a doctor to make decisions, analyze X-ray images of the lungs, classify them, and also allows to store all the necessary information about patients in one repository.  For the automated system software was developed using C# and the user interface development environment - WPF. During the implementation process there were used the MVVM architecture and ML.NET as a tool for the neural network setup.  Software was created based on the developed mathematical model through the integrated training of neural networks. To fulfill the main goal of software development, convolutional neural networks were used. As a result of the experiments, the coefficient of correctly recognized images was obtained – 97 %, which is close to the coefficient of recognition by a doctor.","",""
0,"KuanShuo Dong, SaiFei Tu","Intelligent safe driving solution based on multi-source information fusion",2022,"","","","",118,"2024-01-20 11:09:02","","10.1109/CISCE55963.2022.9851092","","",,,,,0,0.00,0,2,2,"At present, the existing safe driving monitoring system technologies, such as passive technology (based on vehicle information) and active technology (based on biosensors and visual sensors), cannot directly detect drivers, and are prone to false positives and high costs. Therefore, based on deep learning, hardware acceleration, and multi-sensor technology, this paper studies the intelligent safe driving solution of multi-source information fusion, improves and integrates the existing Retinaface and Retinanet solutions, proposes a line of sight direction classification algorithm based on feature points and a fatigue index algorithm based on multi-scale features, and develops a set of Alcohol, GPS and other multi-sensor fusion vehicle monitoring FPGA module is equipped with a hardware accelerator based on convolutional neural network. A visual application program based on MVVM and a wearable device module based on the multi-sensor fusion of temperature, blood oxygen, and heart rate are developed. This scheme can realize the integration of passive technology and active technology and has the function of a collaborative analysis of vehicle data, driver health data, and attitude information. It can cover a variety of scenes at the same time, with high transmission security and greatly improved accuracy.","",""
0,"Jia Chen, Xulian Luo","Design and Implementation of Smart Community Property Management System Based on Spring Boot",2022,"","","","",119,"2024-01-20 11:09:02","","10.54097/ajst.v3i3.2928","","",,,,,0,0.00,0,2,2,"Based on SpringBoot framework, this paper designs and implements the smart property management system of the community. MVVM mode is adopted for development, and Vue is used for the front-end page Js progressive framework, combined with WeChat applet as the mobile terminal, improves the convenience of users' use. SpringBoot framework is selected for background management, and MYSQL is used for database. An intelligent property management system including household information management, equipment repair reporting, maintenance management, news information and notice management, parking space management, payment management and other functions has been developed. Through this system, buildings, households, equipment Personnel and other information are comprehensively managed to meet the needs of property management enterprises for efficient management, and are suitable for all kinds of property management enterprises.","",""
0,"Yongjie Ruan, Feilong Huang, Yuxuan Ye, Dong Xiao, Guoliang Wu, Ping Feng","Development of Assistant System Based on Mixed Reality Technology for Permanent-way Maintenance in Rail Transit",2022,"","","","",120,"2024-01-20 11:09:02","","10.1109/ICMNWC56175.2022.10032022","","",,,,,0,0.00,0,6,2,"The complex scene of permanent-way maintenance in rail transit and the various ways of using maintenance equipment require new employees to have a long period of practical training, and because of the high rate of staff resignation, the reuse of experience is low. With the development of computer simulation technology, virtual reality, BIM and other technologies have been gradually explored and applied. However, due to space limitations and other problems, these technologies cannot adapt to the scene of front-line departments, so it is necessary to explore a flexible interactive system combining virtual and real. This paper develops an assistant system of railway transit maintenance based on mixed reality technology. According to the structure of MVVM, the system has been designed to be two subsystems, including the basic layer, the data layer, the logic layer and the application layer. The system realizes the information assistant function of virtual and real fusion, and can realize the guidance of maintenance of works. Users can learn maintenance knowledge through the system, and complete maintenance with the help of the system. This system helps users to complete the efficient transition from maintenance training to work process.","",""
0,"Paweł Nosażewski, Joanna Wiśniewska","Implementation of the Turing machine simulator",2022,"","","","",121,"2024-01-20 11:09:02","","10.5604/01.3001.0015.9040","","",,,,,0,0.00,0,2,2,"This paper describes the process of designing and implementing a Turing machine simulator application. The created desktop application is distinguished from other solutions by the use of the latest technology and offline operating. The various stages of the project are described, such as defining requirements, creating UML diagrams, and prototyping the user interface. A MVVM architectural model used in building the application is presented. The issues of controls, data binding, and message passing found in the Avalonia package are addressed. The unit tests created and the exploratory tests performed are also described.  ","",""
