Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract,FullTextURL,RelatedURL
0,"AR Fajri","Penerapan Design Pattern Mvvm Dan Clean Architecture Pada Pengembangan Aplikasi Android (Studi Kasus: Aplikasi Agree)",2022,"","dspace.uii.ac.id","https://dspace.uii.ac.id/handle/123456789/40624","",170,"2023-02-26 07:52:24","","","","",,,,,0,0.00,0,1,1,"Indonesia merupakan negara yang memiliki lahan pertanian yang luas. Meskipun demikian, pemanfaatan teknologi pada bidang pertanian masih sedikit, padahal petani membutuhkan …","https://dspace.uii.ac.id/bitstream/handle/123456789/40624/18523092.pdf?sequence=1","https://scholar.google.com/scholar?q=related:l0lbr79iJWwJ:scholar.google.com/&scioq=intitle:mvvm&hl=en&as_sdt=2007"
0,"FR SUARIAL","Arsitektur Model View ViewModel (MVVM) Dalam Rancang Bangun Sistem Pendeteksi Gula dan Kalori Dalam Makanan Berbasis Android Pada Bangkit 2021",2022,"","repository.unsoed.ac.id","http://repository.unsoed.ac.id/id/eprint/18331","",171,"2023-02-26 07:52:24","","","","",,,,,0,0.00,0,1,1,"Pada penelitian ini dijelaskan bagaimana membangun suatu sistem pendeteksi gula dan kalori berbasis android yang dapat melakukan pendeteksian terhadap suatu makanan untuk …","","https://scholar.google.com/scholar?q=related:rPsUzDFoYKsJ:scholar.google.com/&scioq=intitle:mvvm&hl=en&as_sdt=2007"
0,"J Sanjaya","… SISTEM PEMBERI MAKAN HEWAN BERBASIS IoT DENGAN SISTEM KONTROL ANDROID MENGGUNAKAN MVVM DAN CLEAN ARCHITECTURE",2022,"Jurnal Elektro dan Telekomunikasi …","journals.telkomuniversity.ac.id","https://journals.telkomuniversity.ac.id/jett/article/view/4664","",172,"2023-02-26 07:52:24","","","","",,,,,0,0.00,0,1,1,"With the fast-paced world and the advancement of modern technology, the emergence of IoT has played an important role in every sector of our daily lives. In the field of home …","","https://scholar.google.com/scholar?q=related:_aq-ajQknw4J:scholar.google.com/&scioq=intitle:mvvm&hl=en&as_sdt=2007"
0,"A Wiyana","Pengembangan Sistem Absensi Online Menggunakan Arsitektur Pengembangan Perangkat Lunak MVVM (Lintasmaya Network Samarinda)",2021,"","repository.itk.ac.id","http://repository.itk.ac.id/id/eprint/17457","",173,"2023-02-26 07:52:24","","","","",,,,,0,0.00,0,1,2,"… pada MVP dan MVVM. Adapun perbedaan yang signifikan pada model ini MVP dan MVVM adalah pada penggambaran model. Pada bagian model MVVM pengembang dapat melihat …","http://repository.itk.ac.id/17457/6/10161008_chapter_2.pdf","https://scholar.google.com/scholar?q=related:gBW6RWj2KOkJ:scholar.google.com/&scioq=intitle:mvvm&hl=en&as_sdt=2007"
0,"CC Cieza Cabrera","… de transferencias peer to peer a través del número de celular dentro de la banca móvil de una entidad financiera del Perú aplicando el patrón de diseño MVVM",2022,"","cybertesis.unmsm.edu.pe","http://cybertesis.unmsm.edu.pe/handle/20.500.12672/18027","",175,"2023-02-26 07:52:24","","","","",,,,,0,0.00,0,1,1,"Explica el proceso de desarrollo para la implementación de un módulo de transferencias peer-to-peer dentro de la banca móvil iOS de una entidad financiera del Perú cuyo objetivo …","https://cybertesis.unmsm.edu.pe/bitstream/handle/20.500.12672/18027/Cieza_cch.pdf?sequence=1","https://scholar.google.com/scholar?q=related:FZ6Mc6-OnfEJ:scholar.google.com/&scioq=intitle:mvvm&hl=en&as_sdt=2007"
0,"MR Hermawan, MNA Pratama…","Pengembangan Aplikasi Deteksi Pelanggaran Protokol Covid-19 dengan metode Convolutional Neural Network berbasis Arsitektur MVVM",2022,"SPECTA Journal of …","journal.itk.ac.id","https://journal.itk.ac.id/index.php/sjt/article/view/696","",176,"2023-02-26 07:52:24","","","","",,,,,0,0.00,0,3,1,"Pada zaman modern ini banyak tempat umum yang memiliki banyak pengunjung setiap harinya. Namun, dikarenakan rasio petugas yang tidak sebanding dengan pengunjung, maka …","https://journal.itk.ac.id/index.php/sjt/article/download/696/353","https://scholar.google.com/scholar?q=related:9ybGJhRMeOEJ:scholar.google.com/&scioq=intitle:mvvm&hl=en&as_sdt=2007"
0,"D Nugroho","Penerapan Arstitektur MVVM Pada Aplikasi Reminder Jadwal Perkuliahan Menggunakan Metode Extreme Programming",2022,"","eprints.polbeng.ac.id","http://eprints.polbeng.ac.id/6861/","",178,"2023-02-26 07:52:24","","","","",,,,,0,0.00,0,1,1,"… One of them is to apply the MVVM (Model View ViewMode) architectural pattern… MVVM architecture has better performance when compared to this MVP architecture because the MVVM …","","https://scholar.google.com/scholar?q=related:pwiq2QzBwUEJ:scholar.google.com/&scioq=intitle:mvvm&hl=en&as_sdt=2007"
0,"MAZ Mursalin","Perancangan Aplikasi Karyawan Pada Cv Anugrah Prima (Radya Labs) Berbasis Android Dengan Mengimplementasikan Arsitektur Mvvm (Model View Viewmodel)",2020,"","elibrary.unikom.ac.id","https://elibrary.unikom.ac.id/id/eprint/4228/","",179,"2023-02-26 07:52:24","","","","",,,,,0,0.00,0,1,3,"… Kedua, MVVM belum tentu lebih baik dari MVP. Mekanisme penyatuan data dalam MVVM … Dengan demikian, MVVM memiliki testability lebih baik tetapi modifiability lebih buruk dari …","https://elibrary.unikom.ac.id/id/eprint/4228/8/UNIKOM_Fachrizal_BAB_II.pdf","https://scholar.google.com/scholar?q=related:ilBt6zmNkdIJ:scholar.google.com/&scioq=intitle:mvvm&hl=en&as_sdt=2007"
0,"V Dzúriková","A comparison of native and multiplatform development of mobile applications following the MVVM pattern",2021,"","digilib.k.utb.cz","http://digilib.k.utb.cz/handle/10563/50928","",180,"2023-02-26 07:52:24","","","","",,,,,0,0.00,0,1,2,"Práce se zaměřuje na porovnání implementace návrhového vzoru Model-View-View- Model (MVVM) ve vývoji mobilních aplikací pro nativní vývoj pro platformy iOS a Android, a pro …","http://digilib.k.utb.cz/bitstream/handle/10563/50928/dz%C3%BArikov%C3%A1_2022_dp.pdf?sequence=-1","https://scholar.google.com/scholar?q=related:2kZzTARSS_AJ:scholar.google.com/&scioq=intitle:mvvm&hl=en&as_sdt=2007"
0,"K Medved","Obrazac MVVM i programski okvir. NET Core",2019,"","zir.nsk.hr","https://zir.nsk.hr/islandora/object/fer:6153","",188,"2023-02-26 07:52:24","","","","",,,,,0,0.00,0,1,4,"U okviru ovog rada istražena je podrška obrasca MVVM u programskom okviru .NET Core. Korištene su dvije vrste aplikacija; web-aplikacija i Windows-aplikacija. Svrha izrade …","","https://scholar.google.com/scholar?q=related:-xX_X1XjQgIJ:scholar.google.com/&scioq=intitle:mvvm&hl=en&as_sdt=2007"
0,"B Habibi","Analisa Perbandingan Efisiensi Implementasi Arsitektur Sistem Berbasis MVVM dan Conventional",2012,"","repo.pens.ac.id","http://repo.pens.ac.id/id/eprint/1564","",191,"2023-02-26 07:52:24","","","","",,,,,0,0.00,0,1,11,"… This research will be implemented MVVM architecture pattern. MVVM architecture pattern is a … There are 3 main components on the MVVM architecture pattern such as the Model, View …","","https://scholar.google.com/scholar?q=related:e57ECQ1RICMJ:scholar.google.com/&scioq=intitle:mvvm&hl=en&as_sdt=2007"
0,"Y Altyapısı","MVVM TASARIM DESENİ TEMELLİ HİYERARŞİK KULLANICI ARAYÜZÜ GEÇERLEME ALTYAPISI",,"researchgate.net","","https://www.researchgate.net/profile/Ahmet-Kara-6/publication/284412022_MVVM_Tasarim_Deseni_Temelli_Hiyerarsik_Kullanici_Arayuzu_Gecerleme_Altyapisi/links/5652d3cf08aefe619b18dd4a/MVVM-Tasarim-Deseni-Temelli-Hiyerarsik-Kullanici-Arayuezue-Gecerleme-Altyapisi.pdf","",205,"2023-02-26 07:52:24","PDF","","","",,,,,0,0.00,0,1,,"… MVVM) that is based on MVVM (Model-View-ViewModel) design pattern. HierMVVM lets ViewModels of MVVM … HierMVVM lets verification done only in required ViewModels at required …","https://www.researchgate.net/profile/Ahmet-Kara-6/publication/284412022_MVVM_Tasarim_Deseni_Temelli_Hiyerarsik_Kullanici_Arayuzu_Gecerleme_Altyapisi/links/5652d3cf08aefe619b18dd4a/MVVM-Tasarim-Deseni-Temelli-Hiyerarsik-Kullanici-Arayuezue-Gecerleme-Altyapisi.pdf","https://scholar.google.com/scholar?q=related:zPJEsaaHmwUJ:scholar.google.com/&scioq=intitle:mvvm&hl=en&as_sdt=2007"
0,"M Karaszewski","Projekt i implementacja systemu do obsługi restauracji jako praktyczny przykład zastosowania wzorca projektowego MVVM",2014,"","dspace.wsb-nlu.edu.pl","http://dspace.wsb-nlu.edu.pl/handle/11199/7807","",211,"2023-02-26 07:52:24","","","","",,,,,0,0.00,0,1,9,"Celem niniejszej pracy jest wykorzystanie wzorca architektonicznego aplikacji MVVM oraz zdobytej wiedzy i umiejętności na studiach. Praca składa się z części zapoznającej czytelnika …","","https://scholar.google.com/scholar?q=related:JEi63V6ejnkJ:scholar.google.com/&scioq=intitle:mvvm&hl=en&as_sdt=2007"
0,"MS Arif, A Musthafa, D Muriyatmoko","Implementation of Model-View-ViewModel (MVVM) Architecture Pattern in the Sistem Informasi Akademik UNIDA Gontor Mobile Application",2019,"","repo.unida.gontor.ac.id","http://repo.unida.gontor.ac.id/181/","",217,"2023-02-26 07:52:24","","","","",,,,,0,0.00,0,3,4,"… Model-View-ViewModel (MVVM) is a software architectural … Therefore, this research aims to implement the MVVM … From those trial results, show that the implementation of MVVM on …","http://repo.unida.gontor.ac.id/181/3/Turnitin%20MVVM.pdf","https://scholar.google.com/scholar?q=related:JTZvyKMH6cIJ:scholar.google.com/&scioq=intitle:mvvm&hl=en&as_sdt=2007"
0,"I Cottiero","Izrada aplikacija za Universal Windows Platform korištenjem obrasca MVVM",2018,"","repozitorij.unizg.hr","https://repozitorij.unizg.hr/islandora/object/fer:2704","",228,"2023-02-26 07:52:24","","","","",,,,,0,0.00,0,1,5,"Ovaj rad bavi se proučavanjem platforme Universal Windows Platform kroz implementaciju poslovne aplikacije koristeći oblikovni obrazac Model-pogled-prezentacijski model (MVVM). …","","https://scholar.google.com/scholar?q=related:7mNpzYZFHJYJ:scholar.google.com/&scioq=intitle:mvvm&hl=en&as_sdt=2007"
0,"S Olujić","IZRADA WINDOWS PHONE 8 APLIKACIJE KORIŠTENJEM MVVM OBRASCA",2015,"","repozitorij.algebra.hr","https://repozitorij.algebra.hr/islandora/object/algebra%3A380/datastream/PDF/view","",234,"2023-02-26 07:52:24","","","","",,,,,0,0.00,0,1,8,"… The goal of this work is to introduce the reader with advantages of MVVM arhitecture and the means to implement it, and with essential possibilities of software development for WP 8 …","","https://scholar.google.com/scholar?q=related:faKlF-XPfoAJ:scholar.google.com/&scioq=intitle:mvvm&hl=en&as_sdt=2007"
0,"M Zagoršćak","Usporedba MVVM i MVP arhitektura pri izradi Android aplikacija na primjeru vođenja skladišta",2020,"","zir.nsk.hr","https://zir.nsk.hr/islandora/object/etfos:2612","",235,"2023-02-26 07:52:24","","","","",,,,,0,0.00,0,1,3,"… iskazivao MVVM obrazac, neovisno o broju ljudi u timu koji rade na projektu MVVM obrazac … MVVM obrazac skraćuje kod koji u pogledu ažurira podatke koristeći podatkovnu vezu. Kod …","https://zir.nsk.hr/islandora/object/etfos:2612/datastream/PDF/download","https://scholar.google.com/scholar?q=related:IdJYjlTQZVoJ:scholar.google.com/&scioq=intitle:mvvm&hl=en&as_sdt=2007"
0,"BRP Surya, AP Kharisma, N Yudistira","Perbandingan Kinerja Pola Perancangan MVC, MVP, dan MVVM Pada Aplikasi Berbasis Android (Studi kasus: Aplikasi Laporan Hasil Belajar Siswa SMA BSS)",,"… Informasi dan Ilmu Komputer e-ISSN","j-ptiik.ub.ac.id","http://j-ptiik.ub.ac.id/index.php/j-ptiik/article/view/8237","",237,"2023-02-26 07:52:24","","","","",,,,,0,0.00,0,3,,"Sistem pelaporan hasil belajar merupakan sebuah sistem yang mengatur pelaporan hasil belajar siswa di SMAS Brawijaya Smart School. Sistem ini dapat menampilkan nilai dari …","http://j-ptiik.ub.ac.id/index.php/j-ptiik/article/download/8237/3831","https://scholar.google.com/scholar?q=related:wvK-XBHCSJkJ:scholar.google.com/&scioq=intitle:mvvm&hl=en&as_sdt=2007"
0,"L Omrčen, M Zagoršćak, M Köhler, I Lukić","USPOREDBA ARHITEKTONSKIH UZORAKA MVVM I MVP U APLIKACIJI ANDROID-STUDIJA SLUČAJA SUSTAVA UPRAVLJANJA SKLADIŠTEM",2017,"ODRŽAVANJA'","bib.irb.hr","https://www.bib.irb.hr/1123899/download/1123899.210421_OTO2020_zbornik.pdf#page=106","",246,"2023-02-26 07:52:24","PDF","","","",,,,,0,0.00,0,4,6,"… that an MVVM project requires more space than an MVP project. Also, in contrast to the MVPP, the MVVM form has more defined methods. One possible reason is that the MVVM form …","https://www.bib.irb.hr/1123899/download/1123899.210421_OTO2020_zbornik.pdf#page=106","https://scholar.google.com/scholar?q=related:TNBvi7v2AqEJ:scholar.google.com/&scioq=intitle:mvvm&hl=en&as_sdt=2007"
0,"J Ala-Rantala","MVVM-mallia noudattava WPF-sovellus lokitiedostojen tarkasteluun",2019,"","theseus.fi","https://www.theseus.fi/bitstream/handle/10024/168319/Ala-Rantala_Juha_Opinn%C3%A4ytety%C3%B6.pdf?sequence=2","",247,"2023-02-26 07:52:24","PDF","","","",,,,,0,0.00,0,1,4,"… The main topics of this thesis were the MVVM-pattern and the WPF-graphical subsystem. … consequences of the MVVM-pattern. The features, components and the MVVM-pattern support …","https://www.theseus.fi/bitstream/handle/10024/168319/Ala-Rantala_Juha_Opinn%C3%A4ytety%C3%B6.pdf?sequence=2","https://scholar.google.com/scholar?q=related:p_jNa03sVd8J:scholar.google.com/&scioq=intitle:mvvm&hl=en&as_sdt=2007"
0,"T Pettersson, T Bulai","Passive MVC och MVVM designmönster i Android: En jämförelse av kodkomplexitet mellan Passive MVC och MVVM",2016,"","diva-portal.org","https://www.diva-portal.org/smash/record.jsf?pid=diva2:910528","",255,"2023-02-26 07:52:24","HTML","","","",,,,,0,0.00,0,2,7,"… MVVM design pattern in Android : A comparison of code complexity between Passive MVC and MVVM … (PMVC) och Model View View-Model (MVVM), för att se vilket designmönster som …","https://www.diva-portal.org/smash/record.jsf?pid=diva2:910528","https://scholar.google.com/scholar?q=related:94uj_y7tN4EJ:scholar.google.com/&scioq=intitle:mvvm&hl=en&as_sdt=2007"
0,"D Butković","RAZVOJ WEB APLIKACIJA MVVM PRISTUPOM",2017,"","repository.inf.uniri.hr","https://repository.inf.uniri.hr/islandora/object/infri:92","",258,"2023-02-26 07:52:24","","","","",,,,,0,0.00,0,1,6,"Ovaj rad je nastao iz želje da se više potiče razvoj web aplikacija na strani klijenta i da protok podataka bude što brži među korisnicima u što realnijem vremenu. Većina današnjih web …","","https://scholar.google.com/scholar?q=related:YtfHIwDzDssJ:scholar.google.com/&scioq=intitle:mvvm&hl=en&as_sdt=2007"
0,"M Lindström","Windows Phone 8-sovelluksen toteuttaminen MVVM-arkkitehtuurilla",2015,"","theseus.fi","https://www.theseus.fi/bitstream/handle/10024/88430/Opinnaytetyo_lindstrom.pdf?sequence=1","",261,"2023-02-26 07:52:24","PDF","","","",,,,,0,0.00,0,1,8,"… MVVM pattern and to describe the technologies and tools used in the planning and development phases of the application. This thesis examines the suitability and benefits of the MVVM …","https://www.theseus.fi/bitstream/handle/10024/88430/Opinnaytetyo_lindstrom.pdf?sequence=1","https://scholar.google.com/scholar?q=related:FEnuAU2DrGMJ:scholar.google.com/&scioq=intitle:mvvm&hl=en&as_sdt=2007"
0,"T Korkalainen","MVVM-arkkitehtuurimallia noudattava WPF-sovellus asiakirjojen tulostamiseen",2020,"","theseus.fi","https://www.theseus.fi/bitstream/handle/10024/336809/Korkalainen_Tomi.pdf?sequence=2","",262,"2023-02-26 07:52:24","PDF","","","",,,,,0,0.00,0,1,3,"Monella organisaatiolla, erityisesti julkishallinnossa on tarve hallita asioi-ta ja asiakirjoja. Tähän tarpeeseen on luotu sähköisiä asianhallintajärjes-telmiä, jotka tehostavat asioiden ja …","https://www.theseus.fi/bitstream/handle/10024/336809/Korkalainen_Tomi.pdf?sequence=2","https://scholar.google.com/scholar?q=related:Rp65NosgT38J:scholar.google.com/&scioq=intitle:mvvm&hl=en&as_sdt=2007"
0,"T Lammi","MVVM-malli ja JavaScript. Case: Yhteystietojen hallinta",2014,"","theseus.fi","https://www.theseus.fi/bitstream/handle/10024/69910/LammiTomi.pdf?sequence=1","",263,"2023-02-26 07:52:24","PDF","","","",,,,,0,0.00,0,1,9,"… server management and introducing MVVM design pattern for the … I'll also introduce MVVM pattern and explain how it can be … logic using Knockout's MVVM pattern for the user interface. …","https://www.theseus.fi/bitstream/handle/10024/69910/LammiTomi.pdf?sequence=1","https://scholar.google.com/scholar?q=related:HNapLGY03vsJ:scholar.google.com/&scioq=intitle:mvvm&hl=en&as_sdt=2007"
0,"J Tuominen","Silverlight-sovelluksen kehittäminen Agile-menetelmän ja MVVM-suunnittelumallin avulla",2013,"","theseus.fi","https://www.theseus.fi/bitstream/handle/10024/60104/Tuominen_Jesse.pdf?sequence=1","",268,"2023-02-26 07:52:24","PDF","","","",,,,,0,0.00,0,1,10,"… MVVM-arkkitehtuuri on Microsoftin kehittämä suunnittelumalli, joka koostuu sanoista malli, näkymä ja näkymämalli (Model, View, ViewModel). MVVM-… -sovelluksen kehittäminen MVVM-…","https://www.theseus.fi/bitstream/handle/10024/60104/Tuominen_Jesse.pdf?sequence=1","https://scholar.google.com/scholar?q=related:6xs7YacfpLcJ:scholar.google.com/&scioq=intitle:mvvm&hl=en&as_sdt=2007"
0,"RF Rodríguez Cabrera","Sistema web bajo el patrón de diseño de software MVVM en los procesos de gestión administrativa de la radio interoceánica",2019,"","dspace.uniandes.edu.ec","https://dspace.uniandes.edu.ec/handle/123456789/9917","",269,"2023-02-26 07:52:24","","","","",,,,,0,0.00,0,1,4,"La gestión administrativa de una empresa representa uno de los procesos más importantes dentro de las labores de gestión de toda organización, por tal motivo el presente trabajo …","https://dspace.uniandes.edu.ec/bitstream/123456789/9917/1/PIUPSIS0008-2019.pdf","https://scholar.google.com/scholar?q=related:g92UyZyuWGwJ:scholar.google.com/&scioq=intitle:mvvm&hl=en&as_sdt=2007"
0,"J Torrent, S Selimi, M Genoud","Optimisation de code et implémentation d'une architecture MVVM pour logiciel de pilotage oculaire de fauteuil roulant électrique",,"researchgate.net","","https://www.researchgate.net/profile/Julien-Torrent-2/publication/332299416_Optimisation_de_code_et_implementation_d'une_architecture_MVVM_pour_logiciel_de_pilotage_oculaire_de_fauteuil_roulant_electrique/links/5e5fb41d92851cefa1dc891a/Optimisation-de-code-et-implementation-dune-architecture-MVVM-pour-logiciel-de-pilotage-oculaire-de-fauteuil-roulant-electrique.pdf","",271,"2023-02-26 07:52:24","PDF","","","",,,,,0,0.00,0,3,,"Les différentes normes et directives en vigueur pour la certification CE Médicale d’un dispositif liant informatique et électronique imposent une certaine rigueur de traçabilité et de …","https://www.researchgate.net/profile/Julien-Torrent-2/publication/332299416_Optimisation_de_code_et_implementation_d'une_architecture_MVVM_pour_logiciel_de_pilotage_oculaire_de_fauteuil_roulant_electrique/links/5e5fb41d92851cefa1dc891a/Optimisation-de-code-et-implementation-dune-architecture-MVVM-pour-logiciel-de-pilotage-oculaire-de-fauteuil-roulant-electrique.pdf","https://scholar.google.com/scholar?q=related:2LUHNA1i4fYJ:scholar.google.com/&scioq=intitle:mvvm&hl=en&as_sdt=2007"
0,"J Heikkilä","MVVM-mallin toteutus KnockoutJS-kirjastoa käyttäen",2015,"","theseus.fi","https://www.theseus.fi/bitstream/handle/10024/95129/Heikkila_Jukka.pdf?sequence=1","",273,"2023-02-26 07:52:24","PDF","","","",,,,,0,0.00,0,1,8,"… by using Model-ViewViewModel (MVVM)-pattern. The purpose … using MVVM-pattern and what are the benefits of using MVVM … elements that work using MVVM-pattern and KnockoutJS …","https://www.theseus.fi/bitstream/handle/10024/95129/Heikkila_Jukka.pdf?sequence=1","https://scholar.google.com/scholar?q=related:qmb6wb4Ec2QJ:scholar.google.com/&scioq=intitle:mvvm&hl=en&as_sdt=2007"
0,"MF Girón Bonilla, VJ Arguello Pazmiño","Análisis de rendimiento de frameworks para interfaces entre PRISM y MVVM LIGHT a la empresa Cybertronic",2014,"","dspace.espoch.edu.ec","http://dspace.espoch.edu.ec/handle/123456789/3539","",285,"2023-02-26 07:52:24","","","","",,,,,0,0.00,0,2,9,"Se analizó el rendimiento entre los frameworks Prism y Mvvm Light en la empresa Cybertronic (Quito); con los resultados se desarrolló el sistema VAMEG SOFT. Los métodos que se …","http://dspace.espoch.edu.ec/bitstream/123456789/3539/1/18T00553.pdf","https://scholar.google.com/scholar?q=related:PaRimqUsfEEJ:scholar.google.com/&scioq=intitle:mvvm&hl=en&as_sdt=2007"
0,"ADWI SENTOSA","SELF-LEARNING PERSONAL FINANCIAL ASSISTANT ANDROID APPLICATION USING MVVM ARCHITECTURAL PATTERN",2019,"","repository.mercubuana.ac.id","https://repository.mercubuana.ac.id/68625/","",286,"2023-02-26 07:52:24","","","","",,,,,0,0.00,0,1,4,"Personal Financial Management is an essential thing for everyone. Some of the financial purposes are goal setting, money cash flow management, preparing for children education or …","","https://scholar.google.com/scholar?q=related:kGrN0AcpFEcJ:scholar.google.com/&scioq=intitle:mvvm&hl=en&as_sdt=2007"
0,"МА Беляев, АВ Беляев","Î ïðîåêòèðîâàíèè ðàñøèðÿåìûõ è îòêàçîóñòîé÷ èâûõ ñèñòåì, ðåàëèçóþùèõ ïàòòåðí MVVM â ðàìêàõ èíôðàñòðóêòóðû Microsoft .NET",2013,"ТЕОРЕТИЧЕСКИЙ И ПРИКЛАДНОЙ НАУЧНО …","novtex.ru","http://www.novtex.ru/prin/old_site/prin/2013_ru/pi913_web.pdf#page=17","",287,"2023-02-26 07:52:24","PDF","","","",,,,,0,0.00,0,2,10,"Анализируется принципиальная возможность применения идей автоматного программирования и базовых концепций паттерна MVVM для проектирования …","http://www.novtex.ru/prin/old_site/prin/2013_ru/pi913_web.pdf#page=17","https://scholar.google.com/scholar?q=related:XggNP_FMMZ8J:scholar.google.com/&scioq=intitle:mvvm&hl=en&as_sdt=2007"
0,"M Hämäläinen","MVVM-mallin mukaisen WPF-sovelluksen yksikkötestaus",2017,"","theseus.fi","https://www.theseus.fi/bitstream/handle/10024/127537/ONT_MiikaHamalainen.pdf?sequence=1","",288,"2023-02-26 07:52:24","PDF","","","",,,,,0,0.00,0,1,6,"Ketterän ohjelmistokehityksen yleistyttyä ohjelmistotestausta pidetään nykyisin koko ajan yhä tärkeämpänä osana ohjelmistotuotantoa, kehitysympäristöstä riippumatta. …","https://www.theseus.fi/bitstream/handle/10024/127537/ONT_MiikaHamalainen.pdf?sequence=1","https://scholar.google.com/scholar?q=related:zQWutP9LJxgJ:scholar.google.com/&scioq=intitle:mvvm&hl=en&as_sdt=2007"
0,"SG Nemicio","ABSENSI PRAKTIKUM JURUSAN TEKNIK INFORMATIKA UPN “VETERAN” JATIM MENGGUNAKAN FINGERPRINT DENGAN KONSEP ARSITEKTUR MVVM",2014,"","eprints.upnjatim.ac.id","http://eprints.upnjatim.ac.id/6778","",293,"2023-02-26 07:52:24","","","","",,,,,0,0.00,0,1,9,"Pada zaman ini teknologi absensi biometric sangat penting untuk instansi pendidikan dan di dalam suatu perusahan. Salah satu teknologi absensi biometric sangat populer adalah …","http://eprints.upnjatim.ac.id/6778/1/FILE_1.pdf","https://scholar.google.com/scholar?q=related:N3AidFVU7EYJ:scholar.google.com/&scioq=intitle:mvvm&hl=en&as_sdt=2007"
0,"K Talar","Wykorzystanie zaawansowanych funkcji platformy WPF oraz wzorca projektowego MVVM w procesie tworzenia aplikacji biznesowej",2014,"","dspace.wsb-nlu.edu.pl","http://dspace.wsb-nlu.edu.pl/handle/11199/7598","",294,"2023-02-26 07:52:24","","","","",,,,,0,0.00,0,1,9,"Celem pracy inżynierskiej jest przedstawienie zaawansowanych funkcji platformy Windows Presentation Fundation w połączeniu z implementacją wzorca projektowego Model View …","http://dspace.wsb-nlu.edu.pl/xmlui/bitstream/handle/11199/7598/11306.pdf?sequence=4","https://scholar.google.com/scholar?q=related:twB6DJgNIvEJ:scholar.google.com/&scioq=intitle:mvvm&hl=en&as_sdt=2007"
0,"L Luque, É Veriscimo, G Pereira","Entendendo e Estendendo o Framework MVVM Android Binding",,"researchgate.net","","https://www.researchgate.net/profile/Leandro-Luque/publication/236076984_Entendendo_e_Estendendo_o_Framework_MVVM_Android_Binding/links/0f3175330663a9cad7000000/Entendendo-e-Estendendo-o-Framework-MVVM-Android-Binding.pdf","",295,"2023-02-26 07:52:24","PDF","","","",,,,,0,0.00,0,3,,"O uso de frameworks que implementam padrões arquiteturais e de projeto consagrados contribui de forma significativa para o aumento da produtividade e o desenvolvimento de …","https://www.researchgate.net/profile/Leandro-Luque/publication/236076984_Entendendo_e_Estendendo_o_Framework_MVVM_Android_Binding/links/0f3175330663a9cad7000000/Entendendo-e-Estendendo-o-Framework-MVVM-Android-Binding.pdf","https://scholar.google.com/scholar?q=related:2VO6f8sEQRIJ:scholar.google.com/&scioq=intitle:mvvm&hl=en&as_sdt=2007"
0,"A Šošins","MVC, MVVM un MVP projektējumu šablonu salīdzinājums",2015,"","dspace.lu.lv","https://dspace.lu.lv/dspace/handle/7/29527","",299,"2023-02-26 07:52:24","","","","",,,,,0,0.00,0,1,8,"Šī darba galvenā ideja ir sniegt lasītajam zināšanas par trim populārākajiem programmatūras projektējumā šabloniem, kā arī dot labu priekšskatu topošajiem programmatūras …","","https://scholar.google.com/scholar?q=related:Fp04vb2YGeYJ:scholar.google.com/&scioq=intitle:mvvm&hl=en&as_sdt=2007"
0,"A Blanch Cortès","Desenvolupament d'una app per a Android de la cartellera de cinema en català utilitzant MVVM i Android Architecture Components",2018,"","upcommons.upc.edu","https://upcommons.upc.edu/handle/2117/122663","",300,"2023-02-26 07:52:24","","","","",,,,,0,0.00,0,1,5,"El projecte pretén desenvolupar una aplicació per a Android fent èmfasi en dissenyar una bona arquitectura interna utilitzant Model-View-ViewModel i les llibreries d'Android …","https://upcommons.upc.edu/bitstream/handle/2117/122663/135074.pdf?sequence=1","https://scholar.google.com/scholar?q=related:CjuNnn14MIkJ:scholar.google.com/&scioq=intitle:mvvm&hl=en&as_sdt=2007"
0,"L Cavazzi","EasyHTML5: sviluppo di applicazioni web mediante MVVM",2012,"","politesi.polimi.it","https://www.politesi.polimi.it/bitstream/10589/67181/1/2012_10_Cavazzi.pdf","",302,"2023-02-26 07:52:24","PDF","","","",,,,,0,0.00,0,1,11,"Negli ultimi anni i pc hanno raggiunto un'ampia diffusione su scala mondiale, e sono stati affiancati da un numero sempre crescente di device elettronici dotati di elevata potenza …","https://www.politesi.polimi.it/bitstream/10589/67181/1/2012_10_Cavazzi.pdf","https://scholar.google.com/scholar?q=related:RzwYPGFepZAJ:scholar.google.com/&scioq=intitle:mvvm&hl=en&as_sdt=2007"
0,"T Stinner","Entwicklung eines iOS-Protoypen durch Verbindung einer Realtime-Datenbank mittels Realm Cloud nach MVVM-Pattern unter Verwendung der Apple …",2020,"","monami.hs-mittweida.de","https://monami.hs-mittweida.de/frontdoor/index/index/docId/12437","",319,"2023-02-26 07:52:24","CITATION","","","",,,,,0,0.00,0,1,3,"Im Rahmen der Abschlussarbeit soll untersucht werden, inwiefern die Kombination von live objects der Realm Database auf der einen Seite und Combine und SwiftUI auf der anderen, …","","https://scholar.google.com/scholar?q=related:veR6yPK5sF8J:scholar.google.com/&scioq=intitle:mvvm&hl=en&as_sdt=2007"
